"[1.142877786213298, 1.0337650019036855]"
"[1.1375008237466735, 48.70834329151755]"
"[1.1375614636963836, 48.74838825088361]"
"[1.1375321503312426, 48.73886313022201]"
"[1.1376497633356175, 48.73248057116094]"
"[1.1373888896392639, 48.73421467100881]"
"[1.1374549960659917, 48.74493212996464]"
"[1.1375055809987737, 48.76209769288563]"
"[1.1375209158325064, 48.777968955858015]"
"[1.1375740412293813, 48.79848975016398]"
"[1.1376015093507659, 48.81604459296941]"
"[1.1375644632969628, 48.832672658919606]"
"[1.1376148617215194, 48.85003012672244]"
"[1.1376696899137482, 48.86723947707677]"
"[1.1377014822234726, 48.88464140374623]"
"[1.137712178048978, 48.90227147268405]"
"[1.1377343888189386, 48.92002375876302]"
"[1.1377951109027358, 48.93975514019214]"
"[1.137824160322733, 48.961213544051326]"
"[1.1378763212868253, 48.98168518644455]"
"[1.137962334642437, 48.99993629740409]"
"[1.1377294827209115, 49.018791043308156]"
"[1.1381048592641687, 49.03768370564594]"
"[1.1380744968324459, 49.05090833623857]"
"[1.1380806593031336, 49.06274789656078]"
"[1.1380964178617725, 49.0808558074453]"
"[1.1381449859199013, 49.096929152183606]"
"[1.1381430209709351, 49.11025673860666]"
"[1.1382610175084524, 49.13096563806733]"
"[1.1382380702092592, 49.14809911438753]"
"[1.1383535314129039, 49.16448510113498]"
"[1.1383719606332219, 49.18427558523737]"
"[1.1385180806758677, 49.19699207734286]"
"[1.1384034787058799, 49.21108105642962]"
"[1.13839298087139, 49.23080108807637]"
"[1.138384871975255, 49.243492103493175]"
"[1.1383733340888547, 49.254472556981305]"
"[1.1384365568581571, 49.27330723330731]"
"[1.138352259428271, 49.29023931932677]"
"[1.1384824868130934, 49.30957940943744]"
"[1.1385273477403353, 49.32926229054701]"
"[1.138475524712143, 49.34660187345553]"
"[1.138545617320901, 49.36067544088344]"
"[1.1385531976399348, 49.377262664967326]"
"[1.1385056935359803, 49.39183264100519]"
"[1.1385624914780692, 49.40716937677545]"
"[1.1385673298989447, 49.426380687962414]"
"[1.1385824171769974, 49.444636858323875]"
"[1.1385895085047668, 49.46172264066752]"
"[1.1385479136377619, 49.48064586603173]"
"[1.1383409967968172, 49.4991003610528]"
"[1.1382972438896022, 49.51578046127887]"
"[1.1383371820606016, 49.53266242011316]"
"[1.1382303302274115, 49.551000642099254]"
"[1.1381350721278285, 49.56752747331283]"
"[1.1380474534615332, 49.583974848016894]"
"[1.138043720976547, 49.60002497026086]"
"[1.1379657573781732, 49.61926595206973]"
"[1.137912207433837, 49.64208671199444]"
"[1.1377545133670315, 49.66393886598176]"
"[1.1377691093458941, 49.67645218565731]"
"[1.137671517050841, 49.69214305194238]"
"[1.1374246216464057, 49.71133758688154]"
"[1.1375453853085382, 49.72503787360138]"
"[1.137470378920236, 49.73795828862131]"
"[1.1373737220186528, 49.75610224751205]"
"[1.1372806972124276, 49.77214657081798]"
"[1.1372122826485922, 49.79371942205763]"
"[1.1370972120702518, 49.81278563541753]"
"[1.1370990391115616, 49.82998453627019]"
"[1.1369062578153073, 49.848429453928496]"
"[1.1369055212297416, 49.864983821908005]"
"[1.1367724292345402, 49.881184417996494]"
"[1.1367122146257844, 49.89972246739833]"
"[1.1365870976965258, 49.91594141978429]"
"[1.136410033427416, 49.93266313084806]"
"[1.136311018695162, 49.94912019297769]"
"[1.1361207840865781, 49.97166778131729]"
"[1.1360078333902306, 49.99060196539672]"
"[1.1358417478340956, 50.00920635362542]"
"[1.1357035024757542, 50.026969884345554]"
"[1.1356450256846526, 50.0444524290083]"
"[1.135488637251658, 50.062157122144896]"
"[1.1353847842074138, 50.07961964512927]"
"[1.1352892491509734, 50.09696189541026]"
"[1.1351620641088311, 50.118496719705135]"
"[1.1349999439934713, 50.14148098622822]"
"[1.1349878997762366, 50.1565414721247]"
"[1.1348081723681087, 50.17311035374114]"
"[1.134900680976753, 50.19169850822735]"
"[1.1346766469180556, 50.20834762718808]"
"[1.1347197303034116, 50.22443135438149]"
"[1.1346869587159476, 50.24058040935284]"
"[1.134632389353875, 50.25860996865178]"
"[1.1345284787035228, 50.27297813611435]"
"[1.1344378529379855, 50.290584456059314]"
"[1.1345338258861806, 50.31059837869083]"
"[1.1346507681619915, 50.33191543449091]"
"[1.134562958070202, 50.34997224033936]"
"[1.134588136067638, 50.366076899221724]"
"[1.1345879004749888, 50.38166683006787]"
"[1.1346809378023461, 50.39805043585092]"
"[1.1346574823611848, 50.41573326578527]"
"[1.134669612760297, 50.434527702305104]"
"[1.1346793580049275, 50.453268260307375]"
"[1.1346781451805694, 50.46950999835002]"
"[1.1346818432158474, 50.488926248522674]"
"[1.1346970865420973, 50.508405882026494]"
"[1.1346920016291067, 50.52251386943331]"
"[1.13471333469219, 50.53963919742859]"
"[1.1346787886975822, 50.554932416015816]"
"[1.1346913962550467, 50.5705342027746]"
"[1.1346938319463507, 50.58664566919153]"
"[1.134706915489486, 50.60401394840704]"
"[1.134649097158255, 50.62531169253015]"
"[1.1347571717272418, 50.640085540800456]"
"[1.134872590101061, 50.658419042267056]"
"[1.1349593316437487, 50.67782909705867]"
"[1.1350175372306217, 50.69556836612151]"
"[1.1350687321713466, 50.71294492431533]"
"[1.1352249555221383, 50.7295611438544]"
"[1.135158142503616, 50.74758230367349]"
"[1.1351806954220576, 50.76785201728176]"
"[1.1351905238493576, 50.786135912441914]"
"[1.135186270047095, 50.803565223368125]"
"[1.1351142829581606, 50.823263158106144]"
"[1.1351325734507076, 50.84345608961458]"
"[1.1350554153829815, 50.861066075445606]"
"[1.135082889327752, 50.87802208922856]"
"[1.135039264147547, 50.894954849319184]"
"[1.1350918805494157, 50.91200613389382]"
"[1.135003750711875, 50.929119779475904]"
"[1.1349349664632056, 50.94618100006481]"
"[1.134820544738416, 50.96615650240824]"
"[1.1347535320012812, 50.98753821285738]"
"[1.1347399069171666, 51.00770705043527]"
"[1.1345345831761071, 51.02944112316491]"
"[1.134599363085945, 51.042253345823646]"
"[1.1345825763895399, 51.05881088027387]"
"[1.1345192507744184, 51.07581357913154]"
"[1.1344557878725428, 51.08501049756003]"
"[1.1343135593642786, 51.100561433635356]"
"[1.1343477350644156, 51.12036791018027]"
"[1.1342164854676833, 51.13906132884169]"
"[1.1341500157263937, 51.16057687102517]"
"[1.1340645811282855, 51.17885509920486]"
"[1.1338771705418613, 51.199235311702814]"
"[1.1339644357153487, 51.21084995572463]"
"[1.1337514007628542, 51.22420895027126]"
"[1.133740323096302, 51.240212271709886]"
"[1.1336654970293127, 51.25699884109513]"
"[1.133533118947741, 51.27489461423853]"
"[1.1333961335920737, 51.29284367666842]"
"[1.1332680260884274, 51.31629497351532]"
"[1.1331874613099888, 51.33835466346015]"
"[1.1331135847119964, 51.35738585545506]"
"[1.133061690924238, 51.37759143537583]"
"[1.1329075843257752, 51.39447178892757]"
"[1.1329677088615202, 51.41080435139473]"
"[1.1329237803324486, 51.43271352396571]"
"[1.1329139390188068, 51.448300011889664]"
"[1.1328566758681426, 51.466194861818444]"
"[1.1329114226337587, 51.483604086081954]"
"[1.1328828903196615, 51.504903263225835]"
"[1.1329940886585022, 51.52417048820827]"
"[1.133031924338144, 51.54333566968122]"
"[1.1332438839690113, 51.562304568402325]"
"[1.1332696167254117, 51.58121120576979]"
"[1.1333357131237627, 51.59957132380694]"
"[1.1333695978934784, 51.61925834950108]"
"[1.1333869432332861, 51.639712043792656]"
"[1.1333831088152324, 51.65857268217612]"
"[1.1335049481689579, 51.679601542858734]"
"[1.1335735131123035, 51.70115327821965]"
"[1.1336577009870932, 51.72059564833467]"
"[1.1337883996378377, 51.74151046596606]"
"[1.1339215145132093, 51.76402094602252]"
"[1.1340317442980814, 51.78315210336882]"
"[1.1341591884807778, 51.802604251416476]"
"[1.1342566542430434, 51.82135494049781]"
"[1.1344280565372937, 51.83792848163824]"
"[1.1346013247344398, 51.85778909611877]"
"[1.1348291661367946, 51.879078272131245]"
"[1.1351326613478343, 51.89734932595547]"
"[1.1354079100046672, 51.91696148652168]"
"[1.1356347174248402, 51.93828659246892]"
"[1.1358677646565116, 51.95790535491395]"
"[1.1362204272687604, 51.97739281134637]"
"[1.1364196418639052, 51.996805174074254]"
"[1.1366979135494366, 52.01685836202827]"
"[1.1369200378622155, 52.03057894321532]"
"[1.137267396739854, 52.05248647705446]"
"[1.1377447001884329, 52.07381670321018]"
"[1.1380320338594556, 52.09315604906821]"
"[1.1383270506893286, 52.112188464711025]"
"[1.138637548978604, 52.13122801470296]"
"[1.1390405858981372, 52.151540117248565]"
"[1.1393041855590686, 52.16544416995806]"
"[1.1395954800007664, 52.18471149197706]"
"[1.1398907250617634, 52.199981326511846]"
"[1.1401298750267932, 52.21672970688765]"
"[1.1404961739455899, 52.23587889826716]"
"[1.1407640768897729, 52.257389056602364]"
"[1.1411139375453345, 52.27801076436729]"
"[1.141403097637804, 52.29753846043854]"
"[1.1417356346529293, 52.31669689326482]"
"[1.1420790249939217, 52.335439312167686]"
"[1.1423970544306832, 52.353481209360915]"
"[1.142803062412098, 52.373298835332804]"
"[1.1432539854328314, 52.39627537464776]"
"[1.1436481770817861, 52.41626323314427]"
"[1.1439576443245545, 52.43554746885166]"
"[1.1443974953738427, 52.454013659730705]"
"[1.1446330352192207, 52.47249415166922]"
"[1.1449255880397737, 52.489062945002]"
"[1.1452263905910132, 52.50769126522229]"
"[1.1454932080123348, 52.52508881393229]"
"[1.1457630146901987, 52.5449916739073]"
"[1.1461948474371233, 52.565291874531184]"
"[1.1462613960466537, 52.58385880710908]"
"[1.1465100467761444, 52.60332682180403]"
"[1.146646025189609, 52.62425482196287]"
"[1.1468875146218296, 52.64413020217753]"
"[1.147021744177341, 52.6627701278944]"
"[1.1471899519565747, 52.6798720270946]"
"[1.1474065525630275, 52.70006421405292]"
"[1.1476199822348956, 52.72069779356273]"
"[1.1479152689358652, 52.7436248635251]"
"[1.148098086749982, 52.765566525870746]"
"[1.148323560919764, 52.78421843365439]"
"[1.14852634225236, 52.80359879571649]"
"[1.1487818667718386, 52.82265150479945]"
"[1.1489262799020172, 52.83983990912327]"
"[1.1491228906223019, 52.858891993927735]"
"[1.149368237957154, 52.88039128946927]"
"[1.1495350081426723, 52.901131597615404]"
"[1.149762806128002, 52.92095736103195]"
"[1.1499497524472042, 52.9396109836153]"
"[1.1501663215267512, 52.961194256114005]"
"[1.150302861163841, 52.98117480078082]"
"[1.1505189057016838, 52.999921712423514]"
"[1.1507027338986642, 53.017723615088926]"
"[1.1508921961906549, 53.03931154892562]"
"[1.151032255073172, 53.05882434291847]"
"[1.1511433285441992, 53.0780858693415]"
"[1.151357375720328, 53.10056459281207]"
"[1.151487299701927, 53.120893139069096]"
"[1.151603098962543, 53.13913386072551]"
"[1.1518756597386823, 53.15784057972283]"
"[1.1520741675127906, 53.17591180136607]"
"[1.1522281783637762, 53.196682258674684]"
"[1.152400815603212, 53.21704254164865]"
"[1.1525004087833586, 53.236305068261416]"
"[1.1526384036000494, 53.25548682989515]"
"[1.1527729642411586, 53.27299340215993]"
"[1.1528650146705357, 53.29195757348293]"
"[1.1529382681554803, 53.31371238956116]"
"[1.153105176908796, 53.33293158953075]"
"[1.1532950477405433, 53.352788843585415]"
"[1.1534902182102413, 53.3745019504179]"
"[1.1536592914802761, 53.39426175883857]"
"[1.1538617382210332, 53.41217412602157]"
"[1.1540608383563868, 53.43340301290328]"
"[1.154246195058737, 53.45381048851797]"
"[1.1543940700200372, 53.47282430895928]"
"[1.1545544147179878, 53.4919177994276]"
"[1.1546653654388477, 53.50821314409805]"
"[1.154711245405591, 53.52836972996587]"
"[1.1550495178886584, 53.54823724420108]"
"[1.1550544378903207, 53.56842819090318]"
"[1.1551736048400743, 53.58631072783722]"
"[1.1553215174303824, 53.604396079443845]"
"[1.1554013209194733, 53.61909457807957]"
"[1.1555507447099516, 53.639217595253264]"
"[1.1557634596691817, 53.66059534085578]"
"[1.1558906136227376, 53.67717497958695]"
"[1.1559996722885664, 53.69636240093272]"
"[1.1561209821359915, 53.717130371428254]"
"[1.1562835203438673, 53.73707529427426]"
"[1.156383503403916, 53.75831420899402]"
"[1.1565005208285124, 53.780679966503676]"
"[1.156583464917374, 53.79902908533919]"
"[1.1566521867818287, 53.81857423400638]"
"[1.1567845918543402, 53.83650279498418]"
"[1.15683308425923, 53.85538653517748]"
"[1.1569359856022752, 53.875895243205484]"
"[1.1570601818356965, 53.89587518093372]"
"[1.1571550554949745, 53.91267475878271]"
"[1.1571808800641519, 53.931199974316854]"
"[1.1572557107898345, 53.948319352462555]"
"[1.1573417225989557, 53.96433447611385]"
"[1.1573296802822834, 53.981459982792934]"
"[1.1573223006330362, 54.00162439564472]"
"[1.1573744466441, 54.02330423079007]"
"[1.1573653054215687, 54.04358959717131]"
"[1.1573995150506402, 54.06331059060607]"
"[1.1573542546053759, 54.083111739010945]"
"[1.1573479297133997, 54.10070285206049]"
"[1.1572361144948262, 54.12050798785792]"
"[1.1572237188453118, 54.142165042282805]"
"[1.1570996891211691, 54.163317806140114]"
"[1.1570065638035285, 54.18419433154396]"
"[1.156995276753759, 54.2052294286146]"
"[1.1568014607739365, 54.22541727138109]"
"[1.1566777521202196, 54.24456444830333]"
"[1.1565240808671695, 54.26180999253648]"
"[1.1563790245375276, 54.28014838357148]"
"[1.1562979100992616, 54.29869143559322]"
"[1.1561223627022936, 54.31594750529635]"
"[1.1560200445549194, 54.335623542814446]"
"[1.1558879392851065, 54.35875568051215]"
"[1.1557363665843818, 54.378619914864004]"
"[1.1556505766512624, 54.39835497919701]"
"[1.1554714103925692, 54.4179834664733]"
"[1.1553671656431104, 54.435799867390536]"
"[1.155273523518793, 54.45451559601181]"
"[1.155113799299541, 54.47527939016987]"
"[1.1549849636012288, 54.497420990939425]"
"[1.154816359758394, 54.51666335334448]"
"[1.15466861126411, 54.53647717554258]"
"[1.1545083313172348, 54.55572141576351]"
"[1.1543504567774678, 54.57473180678941]"
"[1.1541314115719694, 54.59358073273909]"
"[1.1539933059730278, 54.612382620751305]"
"[1.1538440104376055, 54.62915523700834]"
"[1.1536558446236744, 54.64698412064529]"
"[1.1534455029722734, 54.666771521451714]"
"[1.1533289991381117, 54.68832785566515]"
"[1.1532328476789657, 54.710945001685424]"
"[1.1530067033413087, 54.73122113260593]"
"[1.1527628739456208, 54.75034986209383]"
"[1.1525877510355431, 54.767943706607575]"
"[1.152311156962364, 54.78687457481279]"
"[1.1522232950385793, 54.80511097437577]"
"[1.15199376088226, 54.82735802569347]"
"[1.1518004328315221, 54.84914465900134]"
"[1.1515899188634808, 54.86959511861219]"
"[1.151382697655407, 54.88942144702547]"
"[1.151183105777211, 54.90863179031147]"
"[1.1510081626291142, 54.925850132686016]"
"[1.1508108840011393, 54.94503774443705]"
"[1.1505856792751952, 54.96414237104884]"
"[1.1503412135164661, 54.98207164234021]"
"[1.1500290846177088, 55.00236531136331]"
"[1.1497302882640028, 55.021799143988744]"
"[1.149447895347391, 55.0410822203308]"
"[1.1491878640081192, 55.06297152023209]"
"[1.148904860517034, 55.08310364373582]"
"[1.1486738600505277, 55.100184013113456]"
"[1.1484402723338447, 55.118542448284856]"
"[1.1481904268115843, 55.13929825906688]"
"[1.1479539321682406, 55.158691817902316]"
"[1.1476933469436397, 55.18050372829339]"
"[1.1474817029390887, 55.200975345161574]"
"[1.1471878338681392, 55.22078209596583]"
"[1.1468988291852764, 55.2393932497085]"
"[1.1465911318535622, 55.25806210717515]"
"[1.146277630005585, 55.27676984545757]"
"[1.1460121466782376, 55.294336733756175]"
"[1.1458408434637792, 55.31064480849642]"
"[1.1455782210503955, 55.33171907286666]"
"[1.145340404487003, 55.35127509073242]"
"[1.1451751251009434, 55.37162163433137]"
"[1.1448581357504302, 55.39293168154842]"
"[1.1447003075456168, 55.414028333155926]"
"[1.144300197869429, 55.4339857144554]"
"[1.144117887328869, 55.45286776974916]"
"[1.1438533797260082, 55.473798255882244]"
"[1.143639049006794, 55.49370511473638]"
"[1.1433308479679514, 55.514914615669056]"
"[1.1430822282394104, 55.53449696223824]"
"[1.142835858919538, 55.554465159847055]"
"[1.1425812679357885, 55.57378656182504]"
"[1.142272567670261, 55.59238974131467]"
"[1.1421143469565918, 55.61050765767584]"
"[1.1419165225980161, 55.627888204758285]"
"[1.1416995220374742, 55.646243784756656]"
"[1.1416289122640444, 55.667240718403]"
"[1.141399380417488, 55.68821539823602]"
"[1.141239558314276, 55.70595146441871]"
"[1.141053307594718, 55.725391820961576]"
"[1.1408377647258865, 55.746594451042185]"
"[1.1407567093692859, 55.76628839328966]"
"[1.1403750070710326, 55.78537190413778]"
"[1.1402960880800732, 55.80410896873926]"
"[1.1400513503683871, 55.82446738187439]"
"[1.1397708566802707, 55.846053303824505]"
"[1.139659534369952, 55.86702049835399]"
"[1.139449061770004, 55.886495606326456]"
"[1.1392132337257994, 55.90550897949571]"
"[1.1390425244965123, 55.92189105937017]"
"[1.1388214885531875, 55.940607806434805]"
"[1.1386724714764744, 55.95921093844391]"
"[1.1384433492362627, 55.977608888259205]"
"[1.1381314977021277, 55.995415039965074]"
"[1.137918340427189, 56.01563291623511]"
"[1.1378164218224078, 56.034576166435826]"
"[1.1376315968166315, 56.055037028757894]"
"[1.1375400799682993, 56.07664989288697]"
"[1.137424952431946, 56.09414305488848]"
"[1.1371597026748217, 56.1130541926446]"
"[1.1371233000721368, 56.131513780755434]"
"[1.1369429096363726, 56.14943957031827]"
"[1.1368307453026656, 56.17068826205475]"
"[1.1367055480588273, 56.19117297752413]"
"[1.1366012330726114, 56.210774222628956]"
"[1.1365333115687446, 56.22911827483723]"
"[1.1363435627837302, 56.24662776327519]"
"[1.1363268776222815, 56.2650087209778]"
"[1.1362486540994283, 56.28108733724]"
"[1.1360429130636918, 56.29753961620835]"
"[1.13590311981185, 56.31624211652278]"
"[1.1358756337852554, 56.331903179478346]"
"[1.135766314644043, 56.347286598709154]"
"[1.135635798119291, 56.367774711273725]"
"[1.135463903910855, 56.39054048539534]"
"[1.1353758362372608, 56.410718907544265]"
"[1.1352586570381353, 56.42950900593682]"
"[1.1350936333904174, 56.448193218438625]"
"[1.1350062564428367, 56.465117133647425]"
"[1.1348714508242757, 56.48082926408323]"
"[1.1347709869215852, 56.502458384898866]"
"[1.1346497167898117, 56.52298654616892]"
"[1.1345758741915795, 56.54410405941812]"
"[1.1344973226856212, 56.562516927585364]"
"[1.1344266746686176, 56.57924690747636]"
"[1.1343446086315025, 56.60087078023257]"
"[1.1342674387807554, 56.615566597285564]"
"[1.1341690021282635, 56.6306085869943]"
"[1.1341970395077139, 56.64850063288087]"
"[1.1341346842784201, 56.66637441266432]"
"[1.1341141659832703, 56.68634020848368]"
"[1.1340061886211272, 56.70042820831495]"
"[1.133928000799361, 56.72294661723949]"
"[1.1338266676973288, 56.743956446734565]"
"[1.1338199712311317, 56.76600088276658]"
"[1.1336707480045343, 56.782212407634916]"
"[1.1335751626199908, 56.79842555169316]"
"[1.1333995141493618, 56.81486718893389]"
"[1.1333774067893507, 56.83414108332018]"
"[1.1332634439444749, 56.855514064507524]"
"[1.1330762916780805, 56.876133181895796]"
"[1.1329923985052033, 56.894162488898445]"
"[1.132766056717456, 56.913232259172155]"
"[1.132765336852112, 56.93192487543785]"
"[1.1325856193765154, 56.95079049612977]"
"[1.132387173842595, 56.968928644530564]"
"[1.1322391342923495, 56.98489179132707]"
"[1.132176577924914, 57.003495924549284]"
"[1.1320080656530327, 57.02114269862671]"
"[1.1319338254457294, 57.041166763021664]"
"[1.1318244260916135, 57.06324173117888]"
"[1.1317776198523815, 57.08468256462125]"
"[1.1315655285720925, 57.104678628752936]"
"[1.131547505292137, 57.123980377005005]"
"[1.1314880619386563, 57.14194304293475]"
"[1.1314840049536683, 57.162475593556245]"
"[1.131461182242473, 57.18292224308696]"
"[1.131422218522692, 57.213912251777145]"
"[1.1313808387663118, 57.24290207523461]"
"[1.1314902985729764, 57.26941359074017]"
"[1.1314466564819219, 57.232924460955445]"
"[1.1314050916638199, 57.23485795888571]"
"[1.1314264316573184, 57.24821781454698]"
"[1.1313884116769217, 57.263888263896476]"
"[1.1313500934068734, 57.28114775228147]"
"[1.1314148402095596, 57.29932589012025]"
"[1.1314078232695781, 57.313972294805865]"
"[1.1314675227673963, 57.33268378618525]"
"[1.1314482218641233, 57.34808384954008]"
"[1.1314104980213253, 57.36423102208839]"
"[1.1314252912037006, 57.38395455116607]"
"[1.131508380024607, 57.40437219340642]"
"[1.1314422333129421, 57.422654955161384]"
"[1.1316660468726667, 57.441647478514724]"
"[1.1315241127770055, 57.46068035676888]"
"[1.1316521820501755, 57.47912832720515]"
"[1.131792244458038, 57.49933456360283]"
"[1.1317847642314653, 57.51907205787185]"
"[1.1319664588007106, 57.54004111684598]"
"[1.132051727049763, 57.560052750450566]"
"[1.1320529365815302, 57.578751629223156]"
"[1.1321654453120353, 57.59737227909579]"
"[1.1322195199562504, 57.615824229300785]"
"[1.1322094111278675, 57.632109363396836]"
"[1.1321639454828802, 57.650416758350126]"
"[1.1323919516895598, 57.668913553244295]"
"[1.1323089283135672, 57.68685712176931]"
"[1.1324479063313717, 57.70782233843477]"
"[1.1326129823936621, 57.72614662274527]"
"[1.132760610035874, 57.74831342613876]"
"[1.132916437336751, 57.769915042895825]"
"[1.1331092186149576, 57.788291168472874]"
"[1.1332078252063262, 57.80874631921911]"
"[1.1334385217840695, 57.83150603838043]"
"[1.1334819468014248, 57.84913900350122]"
"[1.1336159052911117, 57.86789428657049]"
"[1.1338488033591665, 57.88974741500564]"
"[1.133798997701635, 57.90852814382839]"
"[1.133815982276388, 57.92557377594509]"
"[1.1339426454570916, 57.944779281906825]"
"[1.1339453278551812, 57.96197440451635]"
"[1.1339309323131501, 57.98014473917499]"
"[1.1339796662727015, 57.99724774837587]"
"[1.1341002164372915, 58.01499665325021]"
"[1.1342201855881449, 58.03218191947204]"
"[1.1345067542145988, 58.05145210281186]"
"[1.1345811659463871, 58.07131480475009]"
"[1.1348008544801407, 58.09426247597025]"
"[1.1348297035020969, 58.113785078081406]"
"[1.1350103681367505, 58.13157569209259]"
"[1.1351799900562871, 58.15408318170045]"
"[1.1352917509893345, 58.17325520439556]"
"[1.1354170706154028, 58.19122509887508]"
"[1.1355123640336673, 58.208172543131255]"
"[1.135558327842738, 58.228625704601484]"
"[1.135692768877982, 58.248480464890434]"
"[1.1357225419769734, 58.26759102280957]"
"[1.1360099137603648, 58.2864154532058]"
"[1.1359506846962726, 58.302466645592546]"
"[1.1360361661956813, 58.31930855338247]"
"[1.135902999216882, 58.333930527472305]"
"[1.1362594563820094, 58.34938687119028]"
"[1.136109742768443, 58.3664868239496]"
"[1.1362615977619648, 58.385677490990126]"
"[1.1362638051242788, 58.40151428560065]"
"[1.1362648058201532, 58.420490367558024]"
"[1.1362294916525948, 58.44246262248307]"
"[1.1364657468075805, 58.45759159584799]"
"[1.136416481570732, 58.47380540834419]"
"[1.1365038596096713, 58.49126423392436]"
"[1.1366269324613332, 58.5093504588256]"
"[1.136550293423939, 58.52728862565264]"
"[1.136716037598728, 58.54886758622011]"
"[1.1367447736492329, 58.5657246850758]"
"[1.1368872792729312, 58.58181433420259]"
"[1.136878033585905, 58.599795856307466]"
"[1.1369315715932216, 58.61608013806262]"
"[1.1370314906144363, 58.63122808985948]"
"[1.137045134733224, 58.64560174768495]"
"[1.1371875736516548, 58.66298774708123]"
"[1.1372389411809083, 58.680798333282524]"
"[1.1371920181518207, 58.69394898735759]"
"[1.1372709080582, 58.708808237020804]"
"[1.1373721316819083, 58.72625024345577]"
"[1.1373518449923958, 58.74564891654712]"
"[1.1373903342411182, 58.76562481274328]"
"[1.1374174721388663, 58.78415996286903]"
"[1.1375098875925884, 58.8022555083356]"
"[1.1375355882648173, 58.819139061693626]"
"[1.1376074336215767, 58.838821324941115]"
"[1.137738520555568, 58.85976961918404]"
"[1.1377782039288746, 58.881225240236404]"
"[1.1377738953039003, 58.90085320269472]"
"[1.1378429355403805, 58.91906227003379]"
"[1.1378768444217817, 58.93687469891436]"
"[1.1378520231602205, 58.954067692385024]"
"[1.1379125616053494, 58.97148542667364]"
"[1.138031265434275, 58.98836569388087]"
"[1.1379681854190722, 59.005428519246614]"
"[1.138062023725647, 59.02443626940284]"
"[1.138099324288326, 59.04140534629705]"
"[1.1380289445929483, 59.05644562090051]"
"[1.1380858209642992, 59.07930787704784]"
"[1.1381954561863545, 59.09954849712082]"
"[1.1381603842204249, 59.11986261517854]"
"[1.1382858284486597, 59.13632329260302]"
"[1.138454440735397, 59.15388127944352]"
"[1.138311720170031, 59.16986682520912]"
"[1.1385208248919818, 59.184896262903514]"
"[1.138510228277401, 59.19850307193332]"
"[1.1384705087637863, 59.219563078280316]"
"[1.1385347516952165, 59.23749215739671]"
"[1.138644076335259, 59.25634344045211]"
"[1.1386169366110037, 59.26989260908255]"
"[1.1387858014964278, 59.28742660562347]"
"[1.138822713748885, 59.300695036370186]"
"[1.138734517655324, 59.3123878601894]"
"[1.1389025296046686, 59.32260079670393]"
"[1.138718538837399, 59.338815994422255]"
"[1.1386172541636779, 59.3716913593705]"
"[1.1387520851295208, 59.3721732579667]"
"[1.138384893251661, 59.39243559951915]"
"[1.1381392267956147, 59.4138514521786]"
"[1.1377137938973436, 59.44958409120285]"
"[1.1383738930314098, 59.41769032880536]"
"[1.138773051409396, 59.44541414194708]"
"[1.1388982060541872, 59.45999250432281]"
"[1.139095126606156, 59.48208445978275]"
"[1.1390725732979508, 59.41767951930158]"
"[1.138944852034429, 59.4091195775469]"
"[1.1389015924869008, 59.420473130829585]"
"[1.138924464371381, 59.438094310206196]"
"[1.1389521911716787, 59.455326041797356]"
"[1.1389789660785798, 59.473943690717995]"
"[1.1389928546216124, 59.48872647732406]"
"[1.1390719356336776, 59.5053573330343]"
"[1.1390907373125467, 59.522666810233844]"
"[1.1391762713313, 59.539696942080525]"
"[1.1392073996956906, 59.560076127589284]"
"[1.1394297927049493, 59.57890194446814]"
"[1.1392636954193542, 59.59832849317199]"
"[1.1393226363680617, 59.6147197992458]"
"[1.139404565466929, 59.63308116040437]"
"[1.1394472510119071, 59.64991859088738]"
"[1.1395214196469268, 59.666802427563944]"
"[1.1395819253883432, 59.68205311553484]"
"[1.1397396261682449, 59.70111919085948]"
"[1.1396591818351811, 59.716692947634755]"
"[1.139666856349016, 59.73185900602452]"
"[1.1397684811288287, 59.75034520404306]"
"[1.139852924331825, 59.772446480375294]"
"[1.1400402429047902, 59.79248357074054]"
"[1.1400997109242883, 59.81117534770158]"
"[1.1401173667165516, 59.82907245520551]"
"[1.1402587464962017, 59.84855468081134]"
"[1.1403822005675959, 59.867559755295936]"
"[1.1404414906022118, 59.886246203775784]"
"[1.140546161733103, 59.90703199514013]"
"[1.1405886694014267, 59.926110791279]"
"[1.1406080178309779, 59.94351035839569]"
"[1.1407075334277297, 59.96090084669066]"
"[1.1407799718395613, 59.977802678286515]"
"[1.1408588262217116, 59.99608357864493]"
"[1.1410023895444266, 60.01243236373381]"
"[1.1411141378575416, 60.029582935516515]"
"[1.1411761326103325, 60.04464735454413]"
"[1.1412444378287812, 60.06346611501566]"
"[1.1412676977894145, 60.08146208431484]"
"[1.1414019723238262, 60.10177626141632]"
"[1.1414772327717844, 60.121284641633686]"
"[1.141562800412303, 60.139816269004164]"
"[1.1416883355191925, 60.15722017940514]"
"[1.1419220217491126, 60.178736821622614]"
"[1.1419287064581827, 60.19846839467371]"
"[1.142058745525579, 60.216984202533084]"
"[1.14218986798759, 60.23715406963929]"
"[1.1423000899393874, 60.2569313285343]"
"[1.142429978475236, 60.27508289094067]"
"[1.142610278747217, 60.292438604827424]"
"[1.14278638993243, 60.311978538032676]"
"[1.1429109125235883, 60.32933476527469]"
