"[1.0420512671513642, 1.035293695015428]"
"[1.1518733084972748, 40.003838531982055]"
"[1.1515861961289577, 40.02399850554222]"
"[1.1517482081458126, 40.04053129883419]"
"[1.151797518655552, 40.05974766512945]"
"[1.151937421934498, 40.08195569196148]"
"[1.1517958571436702, 40.0970109217443]"
"[1.1518044079780863, 40.11840900292873]"
"[1.1516433559689592, 40.14052009729172]"
"[1.1519713981923219, 40.158046348733315]"
"[1.1520355207342885, 40.175029654168924]"
"[1.1520769969501783, 40.194346758408855]"
"[1.1520023567194226, 40.21032635361177]"
"[1.1520837873527983, 40.22951693249784]"
"[1.1520841160064443, 40.24581796337902]"
"[1.1521758400502846, 40.26468369324325]"
"[1.1521785818019228, 40.282898002349675]"
"[1.1524733783195027, 40.30423487351193]"
"[1.152461012051541, 40.325306048900195]"
"[1.1524785830688007, 40.342917053892165]"
"[1.1525384343848182, 40.365291664304074]"
"[1.1527525361784592, 40.39047164600889]"
"[1.152673754539459, 40.40863115160443]"
"[1.152867561649175, 40.42695572724534]"
"[1.1529449863391799, 40.4457287113273]"
"[1.1529956673624941, 40.46098190172833]"
"[1.1532928223651553, 40.485065481063806]"
"[1.153369183818093, 40.506618310319375]"
"[1.153296717974427, 40.521474528904996]"
"[1.1536806829637465, 40.54029812591295]"
"[1.153595217614111, 40.55684823105992]"
"[1.1536703217673916, 40.574462743513884]"
"[1.15389086538975, 40.59319793137264]"
"[1.1538725625839834, 40.6118617980459]"
"[1.154410667190774, 40.63276918329651]"
"[1.15449847274743, 40.65062527631223]"
"[1.1544331313636593, 40.66502274119179]"
"[1.1546553275459863, 40.683448960664826]"
"[1.154720410564844, 40.70716143793387]"
"[1.1550528157338353, 40.72827926463231]"
"[1.1550757384824581, 40.74626633021941]"
"[1.155206882704711, 40.76336723069109]"
"[1.1554348135021608, 40.7780473251858]"
"[1.155586709144749, 40.79686044472353]"
"[1.1556577067683258, 40.818602503273596]"
"[1.1559557675941956, 40.838190994427144]"
"[1.1560401240672895, 40.856262518407036]"
"[1.1561716368974322, 40.87085815247666]"
"[1.1562619742911913, 40.889525460124425]"
"[1.1560883798550121, 40.90822663573123]"
"[1.1563749686826834, 40.92372602067637]"
"[1.156357241540271, 40.94247510308104]"
"[1.1565764404665375, 40.96365537433052]"
"[1.1564890304644433, 40.98416571307249]"
"[1.1567594020118115, 41.003310972775274]"
"[1.1567927704098795, 41.02468941669607]"
"[1.1568569928961028, 41.04693091739739]"
"[1.1567848245515615, 41.068296371036745]"
"[1.156978020165859, 41.08865091180705]"
"[1.1569273221579366, 41.10643269472278]"
"[1.1571777838109483, 41.12545533063519]"
"[1.1572715425963407, 41.148741627374186]"
"[1.1573918115060042, 41.16791974480781]"
"[1.157433673996081, 41.18386548746856]"
"[1.1574747095425229, 41.20184795676025]"
"[1.1576554981458396, 41.22038102651948]"
"[1.1577346325087046, 41.23096802180617]"
"[1.1578625229053572, 41.244686661932704]"
"[1.1578937646417202, 41.25976766916637]"
"[1.157964771649019, 41.27414981791606]"
"[1.1581683817427015, 41.29272197612104]"
"[1.1582368202649702, 41.309948532748336]"
"[1.1581925868433387, 41.32822867672372]"
"[1.1583001026917108, 41.348661285543464]"
"[1.1585608266082534, 41.36926060785731]"
"[1.1585334835912307, 41.380928463467086]"
"[1.1584225703792803, 41.403264018030036]"
"[1.158261758816767, 41.42670570388543]"
"[1.1586025453802986, 41.44442287970558]"
"[1.158661216545603, 41.46524030763527]"
"[1.1587120681775203, 41.4883640703305]"
"[1.1588506749817653, 41.50348198722877]"
"[1.1588995386274215, 41.52261884230599]"
"[1.1589737591651057, 41.54108929019612]"
"[1.1590543034266834, 41.55724841096145]"
"[1.159058580435735, 41.57558827832892]"
"[1.1591546974675537, 41.592479454010714]"
"[1.1591971539605095, 41.610299797829015]"
"[1.1591863612566797, 41.628682429972315]"
"[1.1594430162149079, 41.65007448815543]"
"[1.159300404529842, 41.67305823095492]"
"[1.1594534886072367, 41.695526475635994]"
"[1.1595752457166046, 41.71217076019842]"
"[1.1595274667679965, 41.73122013819564]"
"[1.1597198212706197, 41.75309287136475]"
"[1.1597977134698318, 41.774183981201396]"
"[1.1599726201786689, 41.79153476563893]"
"[1.1600122594681106, 41.81150923159144]"
"[1.1601035507960256, 41.83330958834037]"
"[1.1602609504105617, 41.85228873851798]"
"[1.160399833985131, 41.868889026108285]"
"[1.1601353292084964, 41.88584991667948]"
"[1.16053996763843, 41.90377340616046]"
"[1.1606578389294249, 41.91984006379445]"
"[1.1603269911911005, 41.937811255192116]"
"[1.1601875260841332, 41.95402178268623]"
"[1.1602760962025356, 41.97698685607806]"
"[1.1602916120710807, 41.99884850935203]"
"[1.1601358025359143, 42.01974672446223]"
"[1.1603690477819166, 42.03862617771747]"
"[1.1601826743525374, 42.05679335680855]"
"[1.160405045812449, 42.07521744832494]"
"[1.1605696615645014, 42.09749172049605]"
"[1.1606669203588165, 42.11629797530096]"
"[1.1608509685862773, 42.13332844189675]"
"[1.1610083200400072, 42.1525327218225]"
"[1.1611284638195896, 42.173502166622185]"
"[1.1612261077694364, 42.19163275642478]"
"[1.1611478544843912, 42.20940942019122]"
"[1.1614344250127477, 42.22673302346575]"
"[1.161549966339451, 42.24357373559625]"
"[1.1616627192606823, 42.26167047291021]"
"[1.1616569857209442, 42.276805504173474]"
"[1.1617281653407239, 42.29572415809283]"
"[1.1616915495752798, 42.31843641884483]"
"[1.1618117581690988, 42.341211546045336]"
"[1.1616747875940214, 42.3608328672025]"
"[1.161877067618355, 42.37889593988171]"
"[1.1618940383898222, 42.39561444961032]"
"[1.1620204444314914, 42.414649691796726]"
"[1.1617140694829442, 42.4328960221789]"
"[1.1616379542424617, 42.4584781496123]"
"[1.1616628622132965, 42.48004692335309]"
"[1.1616082534851426, 42.49786335824622]"
"[1.161526343751121, 42.515980623642754]"
"[1.1614864178455397, 42.53217151106004]"
"[1.1614773008463595, 42.54815712281447]"
"[1.1613961283757142, 42.561759081639]"
"[1.1612971624703439, 42.578442536674146]"
"[1.1612318115337525, 42.59534711942566]"
"[1.1612707146493926, 42.60845035915714]"
"[1.1613134379911534, 42.62479003124912]"
"[1.161116112172, 42.64159890750172]"
"[1.1612760804813356, 42.66489374033838]"
"[1.1610440266417246, 42.68600236526435]"
"[1.1610568012884634, 42.70147269054236]"
"[1.1608689854600749, 42.7199996269415]"
"[1.1606450246583415, 42.73463587542813]"
"[1.16077945859186, 42.752319652958]"
"[1.1604953780023386, 42.76961353896774]"
"[1.1603539555367486, 42.789754641484095]"
"[1.1604129821311382, 42.81111667811212]"
"[1.1599245298467207, 42.830449772773335]"
"[1.1599361583205248, 42.84348245159634]"
"[1.1597971289226425, 42.86089944791633]"
"[1.1596707539548081, 42.88081555044956]"
"[1.1598235307546314, 42.89802288153118]"
"[1.1594421266317894, 42.912168829516276]"
"[1.1593531794620087, 42.92930808978083]"
"[1.1593136211664907, 42.94758358138223]"
"[1.1593007442281755, 42.965922436631615]"
"[1.1590238949534881, 42.98371074842951]"
"[1.1590773891304142, 43.007214479266]"
"[1.1589746972886321, 43.025943199112106]"
"[1.1590977960948674, 43.04349556540478]"
"[1.1590192732692188, 43.06068565165547]"
"[1.1589569158523494, 43.07936587611187]"
"[1.1590551950693033, 43.09925162809621]"
"[1.1590612151168798, 43.12035862575038]"
"[1.1591055172949374, 43.137382382256234]"
"[1.1591607105008295, 43.15856645906819]"
"[1.1593174283773329, 43.17683979970703]"
"[1.1593019537752538, 43.19339155635043]"
"[1.1591117067963266, 43.210312592833546]"
"[1.1591756231737056, 43.227474228019716]"
"[1.1591044132308335, 43.24310780571619]"
"[1.1591490124913528, 43.260807966707695]"
"[1.1588440012056862, 43.27735397978217]"
"[1.1588118895367574, 43.295597781563245]"
"[1.1588508997793643, 43.313010087000585]"
"[1.1589701066415945, 43.3352109306487]"
"[1.1587136434118999, 43.35598813978883]"
"[1.158718383392508, 43.37299276094007]"
"[1.1584872527383752, 43.39130525982705]"
"[1.1587354244388282, 43.406753363974424]"
"[1.1584030833620056, 43.42402992175856]"
"[1.1580922777841531, 43.4436662549197]"
"[1.1581604463262167, 43.46440874041935]"
"[1.158115326913258, 43.48362162736929]"
"[1.1579759545909298, 43.50000865221191]"
"[1.157996008508274, 43.518298918778584]"
"[1.1578440117772921, 43.5372262411987]"
"[1.1577976747960543, 43.553846433193016]"
"[1.1577820717451175, 43.572275203860926]"
"[1.1576244725631812, 43.59003887080035]"
"[1.1574950195179683, 43.60646526100315]"
"[1.1573888370977488, 43.6248603549282]"
"[1.157284418980576, 43.64148475851207]"
"[1.1571277641485966, 43.66234659381933]"
"[1.1569474553199595, 43.680938596284165]"
"[1.1569355485363337, 43.701368091406344]"
"[1.1566928353495154, 43.72222629308364]"
"[1.156287878213297, 43.74022876379235]"
"[1.1562472335238894, 43.7566650751789]"
"[1.1562222129244957, 43.78084385906935]"
"[1.155944878687802, 43.8038687174844]"
"[1.1560072319029873, 43.81998616053522]"
"[1.1558927685085303, 43.839007188631776]"
"[1.1558253703394579, 43.85756711780349]"
"[1.1558543349152761, 43.8732788486237]"
"[1.1555439374968093, 43.89168683318671]"
"[1.1553003206048649, 43.90953581016555]"
"[1.1552193900051486, 43.92402038322869]"
"[1.1551215832087185, 43.94182673509731]"
"[1.1547624647571597, 43.95676408121285]"
"[1.1546616970975536, 43.97439576164015]"
"[1.1544780394454783, 43.996849932255834]"
"[1.1543050147549714, 44.01563214340048]"
"[1.154112488302816, 44.03848131593428]"
"[1.1538363828051252, 44.05661109204576]"
"[1.1537771598915434, 44.07343205302824]"
"[1.1536387731963764, 44.09134956975939]"
"[1.1533760687018229, 44.104367992039734]"
"[1.1530922041580827, 44.12951376215615]"
"[1.152785718889974, 44.1528938751414]"
"[1.1527122112991834, 44.170031986393205]"
"[1.152713600166429, 44.18930121515537]"
"[1.1525132824315598, 44.20861855680215]"
"[1.1525897983329234, 44.218993265986306]"
"[1.1525548195268145, 44.238216199998654]"
"[1.1525024291993193, 44.25692054375743]"
"[1.1522538082018658, 44.27325418822005]"
"[1.1524069191690138, 44.291897659191605]"
"[1.1522400209545764, 44.308344360904776]"
"[1.1521075131201461, 44.32949328746102]"
"[1.1519544942992024, 44.35524131630122]"
"[1.1519252135649416, 44.37228185730136]"
"[1.151900991276466, 44.3918547680003]"
"[1.15181193549981, 44.41160730563431]"
"[1.1516635570904326, 44.43047969814583]"
"[1.1515537362395178, 44.45230604286259]"
"[1.1516532205437877, 44.469918987871004]"
"[1.1516348353655181, 44.490050561718505]"
"[1.1518456368645134, 44.514019498880174]"
"[1.1517867058610176, 44.53083098587971]"
"[1.1518277363982452, 44.55046258729308]"
"[1.1518284489477193, 44.56736672179896]"
"[1.151852177423757, 44.58093383165332]"
"[1.1518824302428354, 44.59924659571431]"
"[1.1517814249646066, 44.61752843786588]"
"[1.1521391682253388, 44.632754581292446]"
"[1.1522132532353888, 44.65598975004107]"
"[1.1523242125903506, 44.672571043799074]"
"[1.1523228771495746, 44.692054093806206]"
"[1.152494055118694, 44.715481072668155]"
"[1.152630715947249, 44.73270469156655]"
"[1.1526461293090637, 44.754431803088345]"
"[1.1531703320632458, 44.77806946673]"
"[1.1531831597351634, 44.79200254855408]"
"[1.1531590142185173, 44.80869595175924]"
"[1.1532399426986593, 44.823812855857156]"
"[1.153350003242276, 44.84667547821649]"
"[1.1534743698072076, 44.86855658534213]"
"[1.153655658343577, 44.884062523972105]"
"[1.1535534987904352, 44.90370614115371]"
"[1.1538410937989947, 44.92013620977776]"
"[1.153711936032693, 44.93640573930648]"
"[1.153803494774935, 44.95550470661537]"
"[1.153964616534148, 44.97369063190039]"
"[1.1540588239604015, 44.99460717991198]"
"[1.1539637195107149, 45.01508143517273]"
"[1.1539978616578916, 45.03273335727711]"
"[1.1539899395283868, 45.05287023419102]"
"[1.1541229843152414, 45.072557013428025]"
"[1.1541241409450689, 45.08753308565096]"
"[1.1541966548421123, 45.108778407259855]"
"[1.1541962188324466, 45.12903846343815]"
"[1.1541599238779952, 45.14646522619454]"
"[1.154172132325073, 45.16954785436031]"
"[1.1540498540226818, 45.185592959387]"
"[1.1539855735389608, 45.20438243355542]"
"[1.1540474177652167, 45.22330889202061]"
"[1.1542101192452057, 45.237867833834756]"
"[1.1542180624135645, 45.257318775650205]"
"[1.1539474965628291, 45.27674620339349]"
"[1.1540597966267956, 45.29198286506145]"
"[1.154107713291675, 45.309517687095784]"
"[1.1540733367291856, 45.32910612833591]"
"[1.1536521211304611, 45.35369596588266]"
"[1.1538981098818977, 45.37483558034845]"
"[1.1537369247575695, 45.389842867229895]"
"[1.1536383190044965, 45.408051571156754]"
"[1.1534885789487708, 45.42594784124012]"
"[1.1532935136421338, 45.44242206111771]"
"[1.1532525682576567, 45.460779359275904]"
"[1.1531611184442887, 45.48345251347054]"
"[1.1528812645163595, 45.50610373442156]"
"[1.1526596466915293, 45.52441849145591]"
"[1.1525477292878423, 45.54014777445242]"
"[1.152437523851193, 45.559030262283656]"
"[1.1526298176202834, 45.57159203699862]"
"[1.152310104220012, 45.58842760788882]"
"[1.1522464866908748, 45.60688093616572]"
"[1.1520874735746562, 45.62566662976017]"
"[1.1519612912675432, 45.64169267726005]"
"[1.1520447532537557, 45.66489360474518]"
"[1.1518726441036709, 45.680268936621005]"
"[1.1517190659414793, 45.69976577513343]"
"[1.1513702550081528, 45.71926246427708]"
"[1.1510936825255238, 45.73375280035427]"
"[1.150839019695128, 45.751802963460726]"
"[1.1505252682259277, 45.77028016754984]"
"[1.1502575600033544, 45.78827937062542]"
"[1.1499462067304596, 45.81208689185577]"
"[1.149600977271794, 45.833581805751464]"
"[1.1493129091138061, 45.85375846950671]"
"[1.148980722060493, 45.87276520598255]"
"[1.1487326453753537, 45.889669043987645]"
"[1.1486389411329692, 45.90880693079054]"
"[1.1481211798854714, 45.927221173816804]"
"[1.1477565581739737, 45.94317168180941]"
"[1.147541993456158, 45.96116728806082]"
"[1.1475293901846089, 45.98018393881589]"
"[1.146873260452907, 46.003441168056604]"
"[1.1468348461814493, 46.025238894103886]"
"[1.146693349248391, 46.041875382259846]"
"[1.1465763386926338, 46.05942061438072]"
"[1.1463843453148588, 46.07835546575757]"
"[1.1462809491681698, 46.09184421247291]"
"[1.1460427592911635, 46.110882169658886]"
"[1.1460969885470822, 46.127705560045484]"
"[1.1460102210832066, 46.1504260928978]"
"[1.1458341410091728, 46.16858296846572]"
"[1.1459785833229954, 46.18620117483279]"
"[1.146149008498968, 46.20318611841781]"
"[1.1461878881648027, 46.226686372540534]"
"[1.1460930294515985, 46.24850894609077]"
"[1.1462319721051417, 46.267770707838075]"
"[1.1461339453086352, 46.291912948265676]"
"[1.1464639663337748, 46.30875005599068]"
"[1.1466320771649101, 46.32741573553867]"
"[1.146747468559266, 46.34501742154682]"
"[1.1467066798799352, 46.35882382741435]"
"[1.1468585443558221, 46.37889859080066]"
"[1.1470872282416982, 46.39942809683676]"
"[1.1471706006318174, 46.41874326626441]"
"[1.1475320213558207, 46.442780431857585]"
"[1.1477260409302943, 46.460380014188054]"
"[1.1479613645258995, 46.47970564779123]"
"[1.1479811925177157, 46.497479699258726]"
"[1.1484465700661066, 46.51510561221354]"
"[1.1484784869914664, 46.53220776077692]"
"[1.1487544033519088, 46.54942688587744]"
"[1.1488947890388803, 46.56654346237682]"
"[1.1492834050108016, 46.58825360662025]"
"[1.1496989134494289, 46.61309042141235]"
"[1.1498223743700924, 46.63084321198947]"
"[1.1498698740806155, 46.64867400286311]"
"[1.1501402202765818, 46.662458824363206]"
"[1.1503338407834698, 46.68040618167916]"
"[1.1503832468718047, 46.701185284852805]"
"[1.1506151526954271, 46.72276280348071]"
"[1.1506793267096327, 46.73948346211938]"
"[1.1507803287529148, 46.75721998524133]"
"[1.1509759937512987, 46.776647481493725]"
"[1.1512479024117535, 46.7962963393512]"
"[1.1513484853695317, 46.81828753492838]"
"[1.1514290512992489, 46.83534868737239]"
"[1.1515157916062406, 46.85340577729707]"
"[1.1516962979067493, 46.87032064864508]"
"[1.1518441379445388, 46.88711147812209]"
"[1.1519071481199221, 46.909196819284574]"
"[1.1520496220853311, 46.93029608960463]"
"[1.1521826411537768, 46.94970442133375]"
"[1.1521040231434476, 46.97365948819433]"
"[1.1524138854795358, 46.99223510228734]"
"[1.1524294379051483, 47.01147983989532]"
"[1.152682679711377, 47.030260302856206]"
"[1.1527318002737632, 47.04818876981548]"
"[1.1527712977496867, 47.065706243006176]"
"[1.1526879908292293, 47.08272402216483]"
"[1.1526144156457612, 47.100215230384116]"
"[1.1525201048672888, 47.118299846785575]"
"[1.1525967404535173, 47.13529569662217]"
"[1.1524459474396365, 47.15329299255677]"
"[1.152517291585617, 47.17535498897873]"
"[1.1525676838952827, 47.19944209653544]"
"[1.1523074204823347, 47.21936997060461]"
"[1.1521101368080844, 47.2391624384052]"
"[1.152294952759217, 47.25576290843602]"
"[1.1520488696449895, 47.273680929274136]"
"[1.1521086092106387, 47.292600845488806]"
"[1.1521511378090723, 47.311304158208586]"
"[1.1519924664778372, 47.3357972500758]"
"[1.1520102355398396, 47.356557590327625]"
"[1.1517791173834497, 47.37302460421412]"
"[1.1516321567256007, 47.39164522561848]"
"[1.1516146431776617, 47.40993039366557]"
"[1.1516652198818838, 47.427098615661336]"
"[1.1516069879499506, 47.44461218737652]"
"[1.1514957681129168, 47.462976926365315]"
"[1.1514722081629567, 47.480005559204464]"
"[1.151559624951946, 47.49925623315447]"
"[1.151546633882443, 47.52201509000058]"
"[1.1511805463579625, 47.54621412241257]"
"[1.1512070752883528, 47.56638851545721]"
"[1.151213581109109, 47.582114530783215]"
"[1.151154518302265, 47.60148261147243]"
"[1.1510906424849754, 47.618423880138856]"
"[1.1508511943522368, 47.63976069294738]"
"[1.1507772181441558, 47.660638481401506]"
"[1.1506410536309974, 47.68196854133264]"
"[1.1505211811431657, 47.70360514901927]"
"[1.1504598851708019, 47.722466979164025]"
"[1.1502342212581003, 47.738352429441015]"
"[1.1501061753480453, 47.75694461672418]"
"[1.1500189158032144, 47.77494187671034]"
"[1.150031412878277, 47.79003430997415]"
"[1.149766508991236, 47.80871799318931]"
"[1.1497797118864612, 47.82443772035981]"
"[1.1494317741619333, 47.84362816737977]"
"[1.149250956408651, 47.86776424087425]"
"[1.1487630012236876, 47.88820627520554]"
"[1.1488237016918263, 47.9098158256695]"
"[1.1484211022118387, 47.92851154668748]"
"[1.1484392425804848, 47.94646638333095]"
"[1.1480157200017962, 47.97093599588333]"
"[1.1476978610716906, 47.989450535320614]"
"[1.1477997882659137, 48.005931996602946]"
"[1.1473368258328807, 48.02730833174496]"
"[1.1468901485181997, 48.04748958502792]"
"[1.1470979317145558, 48.066907719234486]"
"[1.1468578180460653, 48.08652239276558]"
"[1.1465235941825502, 48.10383586986388]"
"[1.1463569893924457, 48.121362587482736]"
"[1.1463479402090544, 48.13874321998123]"
"[1.1463700502629313, 48.15776736457349]"
"[1.1461049430379675, 48.175016117163494]"
"[1.1461243728304336, 48.193194825600656]"
"[1.1457000265737973, 48.21961623833861]"
"[1.145821816242522, 48.240271979978964]"
"[1.1456785234198748, 48.25649311680175]"
"[1.1455796945742756, 48.275485097185346]"
"[1.1454271964351947, 48.29451793985422]"
"[1.1454101838411261, 48.315252032687546]"
"[1.1454088200975678, 48.33692052578995]"
"[1.1449987478431214, 48.36991788656075]"
"[1.1455492342470937, 48.371521250023775]"
"[1.1454075661905552, 48.35412367700119]"
"[1.1451267369284537, 48.365084398080235]"
"[1.1451823743017409, 48.38183693519626]"
"[1.1450998462961324, 48.412255520138984]"
"[1.1451638302785494, 48.386208837791564]"
"[1.1451154828946524, 48.40482661013057]"
"[1.1450030375638454, 48.42174522190638]"
"[1.1448948249093784, 48.44099161751123]"
"[1.145085422818222, 48.45843930075862]"
"[1.14507705601008, 48.47679135188531]"
"[1.1449480005518395, 48.49429254737345]"
"[1.1449741853479658, 48.51302529974312]"
"[1.145298225110335, 48.53199941412083]"
"[1.1448592135434215, 48.55607089009107]"
"[1.1450960110542185, 48.57978486740732]"
"[1.145090249030805, 48.59735495839075]"
"[1.1450204911552635, 48.61498594344216]"
"[1.1449644914529982, 48.63287591889404]"
"[1.145081765020581, 48.65282450721319]"
"[1.1447969309699983, 48.67606104151543]"
"[1.144758366207032, 48.6953579332075]"
"[1.144984277619975, 48.71449914725168]"
"[1.144867565502604, 48.73366610679105]"
"[1.1449622113670346, 48.749333922406954]"
"[1.1450268642805599, 48.768501718082014]"
"[1.145058918954077, 48.78463524275783]"
"[1.14516780908987, 48.80370167310659]"
"[1.1451279066433877, 48.82065005519679]"
"[1.1453083879396389, 48.837599349145826]"
"[1.1453121591954136, 48.861138388375]"
"[1.1454854287937741, 48.88199868114948]"
"[1.1454482080247856, 48.89952469134515]"
"[1.1456914809313703, 48.923612022375295]"
"[1.145767325553265, 48.9454822975869]"
"[1.146199908541325, 48.96099411380474]"
"[1.146267131516816, 48.98050190796893]"
"[1.146545180489158, 49.00386209749287]"
"[1.1466590452338177, 49.02539056476478]"
"[1.1467588651548568, 49.04228709129519]"
"[1.1467060701253975, 49.057933404396344]"
"[1.1468438569318837, 49.075912159477724]"
"[1.1470513950909524, 49.09241312519566]"
"[1.1472357629499945, 49.110983833803964]"
"[1.1474641614127596, 49.12972186322041]"
"[1.1475558765463847, 49.14640538476789]"
"[1.147660767822455, 49.165876299069275]"
"[1.147852822192641, 49.1895023148118]"
"[1.1477590978118886, 49.2083708847182]"
"[1.147922017872971, 49.22606304637791]"
"[1.148038379673703, 49.245212790592284]"
"[1.1479661531871435, 49.26584716401362]"
"[1.1480145290520292, 49.28310291308591]"
"[1.1479792137981024, 49.301799692255194]"
"[1.1480791269750488, 49.317554691083245]"
"[1.1479610011389665, 49.34468154208288]"
"[1.1484637436326508, 49.36343034520623]"
"[1.1480509416118752, 49.38229333438527]"
"[1.148239948480205, 49.39950614762655]"
"[1.1482047227396193, 49.41756280809066]"
"[1.148117337771308, 49.43485774860604]"
"[1.1481870847292266, 49.45508762604252]"
"[1.1481826673320084, 49.47119178372539]"
"[1.1482444582298492, 49.487838567935185]"
"[1.1483141934405772, 49.50471294744407]"
"[1.1482242618753375, 49.52434264283042]"
"[1.1481221191090132, 49.54865290151099]"
"[1.1481712713884467, 49.56881092230541]"
"[1.1481959556072214, 49.59273781504416]"
"[1.1482715133408359, 49.61023593347381]"
"[1.148064945611572, 49.628188995359345]"
"[1.148253417136669, 49.64575078420871]"
"[1.1480130282300451, 49.66896099687074]"
"[1.1481638584273508, 49.69050826281062]"
"[1.1479799457224418, 49.71136734782921]"
"[1.1479976336912547, 49.7306379356379]"
"[1.1480009720019007, 49.747388963852934]"
"[1.1478707120026235, 49.76674777200201]"
"[1.1475928142959115, 49.782340836571784]"
"[1.1473938480288655, 49.80033303690195]"
"[1.1474793100964098, 49.8185071081034]"
"[1.1472500919035151, 49.83396963612813]"
"[1.1470195692384757, 49.852336787109714]"
"[1.1467813462531418, 49.87003004202186]"
"[1.1469786499271029, 49.88975896869375]"
"[1.1467688080258056, 49.91613011759498]"
"[1.1465739034686073, 49.932859455972626]"
"[1.14633108670999, 49.950325407276665]"
"[1.1462833333801319, 49.969521695771135]"
"[1.1461219136754792, 49.986072014294294]"
"[1.145959202137569, 50.01011378966043]"
"[1.1460052166256152, 50.03413640403827]"
"[1.1459136714171576, 50.050585018784865]"
"[1.1457439135725858, 50.06984051846557]"
"[1.1456306564855783, 50.08689248967304]"
"[1.1456221184074367, 50.105082846211545]"
"[1.1454919051630459, 50.12235094713912]"
"[1.1455571767665225, 50.14096204418682]"
"[1.1454111923450603, 50.15709564089798]"
"[1.1453099367312363, 50.175539424768154]"
"[1.145191709212397, 50.19279272816694]"
"[1.1451622326070738, 50.21007846431263]"
"[1.1450519221885502, 50.23183107230585]"
"[1.1450417712240741, 50.25304376935316]"
"[1.1448432141220737, 50.27268264750257]"
"[1.1448296136166451, 50.28978407597305]"
"[1.1449308986042104, 50.30622334038735]"
"[1.1445435463549738, 50.329039942331356]"
"[1.144373077632931, 50.35222579823031]"
"[1.1443310848338883, 50.36986092380264]"
"[1.144323372933671, 50.38714062647154]"
"[1.1442659432639402, 50.404708303690455]"
"[1.1440811938141675, 50.42267857388969]"
"[1.1441136243746988, 50.43857815686653]"
"[1.144103521475152, 50.456515230373654]"
"[1.143939499118441, 50.475390262324574]"
"[1.1437576241773282, 50.4908714760681]"
"[1.143858286929909, 50.50924181074154]"
"[1.1438498992249633, 50.527175377959956]"
"[1.1438721951112207, 50.54266577236654]"
"[1.1437462442373871, 50.56527171863717]"
"[1.1438729933628815, 50.5879277509246]"
"[1.1438300606106075, 50.60963365116627]"
"[1.1437845299239773, 50.626892530651794]"
"[1.143718530017958, 50.644859346593464]"
"[1.1437595947067594, 50.66416815550798]"
"[1.143610778166304, 50.6905814755881]"
"[1.1433098922224003, 50.71012482721976]"
"[1.143420041576195, 50.72620777451236]"
"[1.1434865261641844, 50.74395282581226]"
"[1.1434199147412765, 50.76244444313475]"
"[1.1432747811565243, 50.77775802217733]"
"[1.1436130732595184, 50.79321904705591]"
"[1.1435035145014587, 50.81272053579802]"
"[1.1437265372240433, 50.82979922053978]"
"[1.143763186967589, 50.84761005194307]"
"[1.143649602977056, 50.86982026870688]"
"[1.1437133716898804, 50.89008742885206]"
"[1.143591848899412, 50.906977381925685]"
"[1.143711025347044, 50.92584486344218]"
"[1.1441499994908009, 50.94551904859617]"
"[1.14413505156431, 50.9679480620324]"
"[1.1442810307292246, 50.991895533095054]"
"[1.1443539128282714, 51.010244312124634]"
"[1.1446138273599853, 51.02839740321238]"
"[1.1447928350775005, 51.05140804306495]"
"[1.144965414118239, 51.068037695213164]"
"[1.1449291540128863, 51.0870291401311]"
"[1.1450294036103934, 51.102985157314656]"
"[1.1451540639418702, 51.12079161235077]"
"[1.1452273280970346, 51.13831137370381]"
"[1.1454044569408584, 51.15705738303375]"
"[1.1456426640359592, 51.177045584194296]"
"[1.1459580457397438, 51.20036255543187]"
"[1.146120046808518, 51.21662631538338]"
"[1.1465908548153756, 51.23521149093646]"
"[1.1467124046012631, 51.251672438636064]"
"[1.1467279068921443, 51.27128402037131]"
"[1.147043195524452, 51.295889519407]"
"[1.1471804833863333, 51.31937884191084]"
"[1.1474169962718679, 51.33646243396544]"
"[1.147653518385171, 51.35512898304483]"
"[1.147926421384706, 51.37352109060781]"
"[1.1480947463697146, 51.3963046873912]"
"[1.1481683861769556, 51.414442513657605]"
"[1.1482018011795976, 51.429101439260414]"
"[1.1485162811569454, 51.44738345586177]"
"[1.1487300447017044, 51.46370834095555]"
"[1.1489177881374582, 51.48060485265236]"
"[1.1490297134849292, 51.498652703659246]"
"[1.149120629327995, 51.517951123502066]"
"[1.149320879248102, 51.5388119239003]"
"[1.1493653634984058, 51.55750695510749]"
"[1.149546792188786, 51.574072779339254]"
"[1.149643518012435, 51.59220887977208]"
"[1.1499695307078084, 51.6103711705486]"
"[1.1501080907535524, 51.63414872879616]"
"[1.1505056289014568, 51.65815542546517]"
"[1.150671109019442, 51.674677166153984]"
"[1.1509034327909888, 51.69260870527869]"
"[1.1511813881004431, 51.7109162986516]"
"[1.1514460484221376, 51.73308841643228]"
"[1.1517273962209218, 51.75186230944836]"
"[1.151858251267256, 51.77038215849247]"
"[1.1521360739725919, 51.78803409159139]"
"[1.1523710836835455, 51.80616256764412]"
"[1.1525927444464636, 51.82250893669241]"
"[1.1528116441166498, 51.84137993051486]"
"[1.1530808887091253, 51.8643224321109]"
"[1.1533061050698514, 51.8810242087923]"
"[1.153568479371252, 51.89994407921772]"
"[1.1537284725549113, 51.916968167318416]"
"[1.153946590222555, 51.934379428221575]"
"[1.1541667736939254, 51.95324243532838]"
"[1.1544920623557708, 51.97544810201931]"
