"[1.1428935415654626, 1.0336847645864067]"
"[1.1293039842404011, 50.994294134775224]"
"[1.1294112479707956, 51.0107368119406]"
"[1.1294053813838265, 51.02355181810887]"
"[1.129475761954239, 51.04584361914681]"
"[1.1295036365050566, 51.062345733011576]"
"[1.1295399255633667, 51.079272913360754]"
"[1.1296055312625208, 51.095439326928556]"
"[1.1294751937981282, 51.11265221317]"
"[1.1295718276104505, 51.13012137032417]"
"[1.1296980507862462, 51.1473062254645]"
"[1.1295700056613636, 51.16592351215399]"
"[1.1296123833028842, 51.18186834905968]"
"[1.1295525623568619, 51.20002888748268]"
"[1.1295448308022509, 51.213951380348405]"
"[1.129502648345296, 51.23149842587573]"
"[1.1295187505611006, 51.247142097483156]"
"[1.1294879863814158, 51.26334295317864]"
"[1.129451624846913, 51.27922644059841]"
"[1.1294398159307244, 51.30098574547187]"
"[1.1294814174640637, 51.322842369491795]"
"[1.1295452390037248, 51.341598821513344]"
"[1.1295140868227258, 51.35856661520432]"
"[1.1295479281151868, 51.38024950883105]"
"[1.1294676867174591, 51.40153782723074]"
"[1.1294007562006347, 51.421179352362195]"
"[1.129595921623016, 51.44099734979281]"
"[1.1295762128506874, 51.45872144271266]"
"[1.1296502797031311, 51.4747799042259]"
"[1.1296738241711142, 51.49361909011131]"
"[1.129780256064297, 51.510360410383285]"
"[1.1297631815295797, 51.52711259599527]"
"[1.1297709547976138, 51.543935721953396]"
"[1.1300563477662018, 51.56280511758723]"
"[1.1299823243782712, 51.57560999047935]"
"[1.1300306696478013, 51.59254930548476]"
"[1.1301900121809447, 51.61297472530106]"
"[1.1303153493416924, 51.631371375453554]"
"[1.1304404342105627, 51.648848851329745]"
"[1.130607050035255, 51.669185496177185]"
"[1.1308070836069612, 51.68869007743824]"
"[1.1309551265303923, 51.70936106578863]"
"[1.1311457220236671, 51.730993130246965]"
"[1.1313354481725442, 51.75063313472275]"
"[1.1315133381300617, 51.768710899169065]"
"[1.1316607254648579, 51.783138391358385]"
"[1.1318064423603966, 51.80026632650102]"
"[1.131972235435985, 51.819448583516746]"
"[1.1321644970444267, 51.83564441496372]"
"[1.1323334571294765, 51.85143866788324]"
"[1.1324347381732924, 51.86857936280441]"
"[1.1327174091128673, 51.886381289296416]"
"[1.132939618689393, 51.90429249798907]"
"[1.1331045933858173, 51.92130401303659]"
"[1.1333310532332828, 51.942528263932715]"
"[1.133468263329876, 51.96226140569587]"
"[1.1335810674022253, 51.97886675657744]"
"[1.1337821638977073, 51.99923140461172]"
"[1.134007133571234, 52.0200186468697]"
"[1.134172995948108, 52.04132631195226]"
"[1.134409346103822, 52.06162302054773]"
"[1.1346512278652572, 52.08326192548764]"
"[1.134902684784151, 52.10414602710068]"
"[1.13506594698936, 52.12191532658075]"
"[1.1352482789881757, 52.139551427369426]"
"[1.1353202518315082, 52.15625208883476]"
"[1.1354856693502429, 52.17308082680697]"
"[1.1357169662294408, 52.19056164921498]"
"[1.1359322059191344, 52.209474170717314]"
"[1.1361323784400776, 52.22524073162043]"
"[1.1363301808198625, 52.24176955005214]"
"[1.1365722455800984, 52.257704106469774]"
"[1.1366140263881834, 52.276759237068504]"
"[1.1368414504889015, 52.29467493085822]"
"[1.1369725091503757, 52.31501508809905]"
"[1.1371285165125493, 52.3363825902257]"
"[1.1372702175312936, 52.35131077249784]"
"[1.1373080278553593, 52.36757934290848]"
"[1.1374321893217327, 52.38862432114248]"
"[1.1374470213721708, 52.411244956158676]"
"[1.1374273768666343, 52.431346061205176]"
"[1.1374234809752253, 52.44999596996726]"
"[1.1374482022352714, 52.46841398906729]"
"[1.137431416785656, 52.48629274046962]"
"[1.1373866373884176, 52.50353739294797]"
"[1.1372578169876644, 52.5201483718268]"
"[1.1374398379365873, 52.536456252389854]"
"[1.1372329381792772, 52.55089372313792]"
"[1.137204922520432, 52.56521351411654]"
"[1.1370704424601124, 52.581074365338075]"
"[1.1370204437412794, 52.59951338230819]"
"[1.1369586162965954, 52.615026771719045]"
"[1.136880106342644, 52.632272312203156]"
"[1.1369360223741365, 52.6529424694622]"
"[1.1367275587833043, 52.6716512090786]"
"[1.1367392077089937, 52.68968372798618]"
"[1.1367004360114836, 52.709327720995304]"
"[1.136727127585428, 52.7295551440326]"
"[1.1367258124491, 52.75067669822541]"
"[1.136658035157878, 52.7704777786706]"
"[1.1367341265047806, 52.789264860706425]"
"[1.1367339205764353, 52.80724069483833]"
"[1.1367718468768748, 52.82454195545628]"
"[1.1368477730200808, 52.84146396446717]"
"[1.1370663824330984, 52.860322107869976]"
"[1.136849450599784, 52.8798046611749]"
"[1.1370459894047888, 52.89212772049224]"
"[1.1371437200821306, 52.90757116707407]"
"[1.1372076509806839, 52.92209124497689]"
"[1.1372056562480284, 52.938187392046046]"
"[1.1373413032142483, 52.9506833418452]"
"[1.1373357529431205, 52.96886451476769]"
"[1.1374310336292761, 52.98946883528843]"
"[1.1375763705840265, 53.0088572829769]"
"[1.1377460265198414, 53.02808723591221]"
"[1.1377560435529543, 53.0465545554064]"
"[1.1378524009329831, 53.06804003515547]"
"[1.1378877830539742, 53.089443517897834]"
"[1.137985939487294, 53.1063958072366]"
"[1.1380008773998682, 53.12334212703481]"
"[1.137981665119785, 53.14014026837898]"
"[1.1381022856072092, 53.156717850946066]"
"[1.1380571292053636, 53.17337453412434]"
"[1.137936558363373, 53.192297550229135]"
"[1.138021727622216, 53.20855963774121]"
"[1.1379135564542755, 53.22481626760599]"
"[1.1380831808776681, 53.24158072515946]"
"[1.1380203356993155, 53.25995078398616]"
"[1.1378677402397042, 53.276618728555476]"
"[1.1377712921721468, 53.29253335604426]"
"[1.1377607175050921, 53.31261367253806]"
"[1.1377358638494144, 53.33343273654412]"
"[1.137627889376464, 53.35320200359296]"
"[1.1376893922893625, 53.372034641873455]"
"[1.1376443232742635, 53.39264971583323]"
"[1.1377216370375045, 53.411675170286685]"
"[1.1377734245969722, 53.43304997177041]"
"[1.1375193981303031, 53.45190463506974]"
"[1.1377071893574717, 53.4713394605953]"
"[1.13762883072049, 53.4880797105259]"
"[1.137574371692763, 53.504886169358564]"
"[1.1376187336498804, 53.52194129654455]"
"[1.137734787901977, 53.540424618138985]"
"[1.1377332741050799, 53.55662474775663]"
"[1.1376710877914, 53.5731246281646]"
"[1.1377447320095202, 53.589198548174686]"
"[1.1377989244589761, 53.60581420514342]"
"[1.137707139537543, 53.62221804235752]"
"[1.137809561220194, 53.64246211578548]"
"[1.1379041698049719, 53.664389631204656]"
"[1.1380225762839207, 53.68396498804389]"
"[1.1381752380955454, 53.70256500295934]"
"[1.1380741782775803, 53.720232421142946]"
"[1.1381811748253077, 53.74148317847273]"
"[1.1381589829855903, 53.763677511774326]"
"[1.1383345033085337, 53.78608323015418]"
"[1.138324330720101, 53.797742039660555]"
"[1.1383794439789565, 53.81610093193456]"
"[1.138436258593313, 53.83295779722753]"
"[1.1384376344246827, 53.84981539549184]"
"[1.1384301324508448, 53.86658883769154]"
"[1.1382958445195397, 53.88345766476694]"
"[1.1383925789845715, 53.90050187500281]"
"[1.1384609773920413, 53.915571844817904]"
"[1.1383400266564454, 53.93135035348883]"
"[1.1384604198662545, 53.94754315246134]"
"[1.1383990215172484, 53.96461780010727]"
"[1.1383335180733118, 53.984305082749906]"
"[1.1383018550867252, 54.006787852745525]"
"[1.1382782087007997, 54.026263456250405]"
"[1.1382405293376396, 54.04306141806522]"
"[1.1381593171289508, 54.062966449534834]"
"[1.1381836178993188, 54.08483454029084]"
"[1.138104860847387, 54.10562514219256]"
"[1.1380302893707026, 54.12447851654252]"
"[1.1380275332419785, 54.14215183485156]"
"[1.1380081915066576, 54.160588685317194]"
"[1.138008014392692, 54.17677154285294]"
"[1.1379910309385928, 54.19400393128467]"
"[1.1379224819405283, 54.21107904509975]"
"[1.1379932284863823, 54.227861977977106]"
"[1.1378983263383553, 54.24479536634796]"
"[1.1379165756829772, 54.26168174369185]"
"[1.1378088079441566, 54.28041147224476]"
"[1.1378480581606267, 54.295817405515834]"
"[1.1378232114723568, 54.31384586654272]"
"[1.137793856921739, 54.33568983934925]"
"[1.1378122319514141, 54.355139014706296]"
"[1.1378948735729784, 54.371473476693495]"
"[1.137885973343885, 54.390255132137035]"
"[1.1378537206088415, 54.410241790849426]"
"[1.137920290453176, 54.43231064247332]"
"[1.1378628188215743, 54.451013426944776]"
"[1.1379912163090231, 54.46672140167582]"
"[1.137946034880535, 54.484017356420836]"
"[1.1380776529648964, 54.5007857918068]"
"[1.1380745652394666, 54.515516902783396]"
"[1.137989156335184, 54.53227498623505]"
"[1.1380969648677846, 54.54533916679339]"
"[1.1382853529414736, 54.563494002332384]"
"[1.1383389769594505, 54.578344063187174]"
"[1.1381365407257853, 54.59472013998922]"
"[1.1384651352941761, 54.61030861782706]"
"[1.1384455992802798, 54.627030489298335]"
"[1.1384823569090832, 54.643300929343056]"
"[1.1385479019178684, 54.66288144133098]"
"[1.1387388083289975, 54.684251710389546]"
"[1.138719125423302, 54.70307405977296]"
"[1.1386923408533958, 54.721564510644434]"
"[1.1385997272417525, 54.74245262667954]"
"[1.1386749858138094, 54.7626152935626]"
"[1.1386909681387607, 54.781547063093]"
"[1.1387043778009718, 54.79949697803148]"
"[1.1386532328189098, 54.81626821339636]"
"[1.138529414061404, 54.832684153364724]"
"[1.13858914688118, 54.8517321385031]"
"[1.138596305764503, 54.86831777073302]"
"[1.1385550271912248, 54.88537448060542]"
"[1.1385306227007062, 54.90257947243717]"
"[1.1384326191425826, 54.91894437910728]"
"[1.1383938618131932, 54.93538152166333]"
"[1.1382351458901112, 54.954186127668]"
"[1.1381908732721657, 54.968476304574914]"
"[1.1381248459887372, 54.98870488163068]"
"[1.1382265220375638, 55.009487202931055]"
"[1.138121985026167, 55.0279654570565]"
"[1.1381505938663175, 55.046541989276214]"
"[1.138143812878962, 55.06657691898426]"
"[1.1381311458822763, 55.084666033432015]"
"[1.1380627666152048, 55.099391171046925]"
"[1.1380001644678113, 55.12022575315477]"
"[1.1380275339950845, 55.139813417219166]"
"[1.1377932819793404, 55.154755342676474]"
"[1.137739515754581, 55.17153011310113]"
"[1.1376314163195282, 55.18878661468557]"
"[1.1374896111029185, 55.20652894453198]"
"[1.137375983345663, 55.22389920983149]"
"[1.1372619227450362, 55.24268420814091]"
"[1.137021963846592, 55.259337942517256]"
"[1.136876133202604, 55.27480993141233]"
"[1.1366533328799966, 55.294178141401034]"
"[1.136495498309346, 55.315360639065716]"
"[1.136392868714589, 55.33311204887151]"
"[1.1362086184252909, 55.35325046639764]"
"[1.1360352495427297, 55.376230495742206]"
"[1.1358170773111107, 55.39475142163858]"
"[1.1355957285957436, 55.413420590640186]"
"[1.1353796768914306, 55.43172471352786]"
"[1.1352747601159439, 55.45133248183816]"
"[1.135158743810644, 55.471080959388296]"
"[1.135077501589621, 55.48920609885743]"
"[1.1348196942828475, 55.50656879156923]"
"[1.1348369673762733, 55.52341652701918]"
"[1.1348533974367947, 55.54180850607656]"
"[1.1347653638832427, 55.55855413752997]"
"[1.1348073341437934, 55.575211677681374]"
"[1.1346891878045064, 55.591690799319416]"
"[1.134639068231795, 55.61041769995446]"
"[1.1346705674214537, 55.62740549020493]"
"[1.134591448715375, 55.64397575039249]"
"[1.1346577155921813, 55.66163247385044]"
"[1.1346755134329127, 55.683571799642166]"
"[1.1346789481579609, 55.70120506342376]"
"[1.1346860982666778, 55.7212086255388]"
"[1.134808040854345, 55.73255877482002]"
"[1.1348568202774372, 55.75305065342843]"
"[1.1349724530560663, 55.773905443534225]"
"[1.1347414593209153, 55.794034923955024]"
"[1.1347644536959982, 55.811481437497605]"
"[1.1347908586083655, 55.82943447958668]"
"[1.1346955309542106, 55.84361017676854]"
"[1.134605514398308, 55.86211020351897]"
"[1.1346445128865084, 55.87859897844056]"
"[1.1345062103803119, 55.892571957330034]"
"[1.13447441948553, 55.909770058039776]"
"[1.1343430588156478, 55.926473898745776]"
"[1.1341893170623658, 55.941360893972266]"
"[1.1340252222060487, 55.95763613700678]"
"[1.1337996160079118, 55.97332210400919]"
"[1.133731845909992, 55.989013600200735]"
"[1.1335982760324095, 56.00966846670276]"
"[1.1335958893315594, 56.03156123448342]"
"[1.1334584597624147, 56.04858313771346]"
"[1.1332880849659814, 56.0693181849311]"
"[1.1331342679609784, 56.08777572409715]"
"[1.1329585067723869, 56.10815318506616]"
"[1.1329618565000832, 56.12765522333663]"
"[1.1326502420419817, 56.145447088852336]"
"[1.1325208893778218, 56.16475048467775]"
"[1.1323902759504794, 56.181308814598665]"
"[1.1325039885909478, 56.19867426583412]"
"[1.1324596680047794, 56.214949971011045]"
"[1.132375793458817, 56.23032413768392]"
"[1.1324262437069708, 56.24855308021881]"
"[1.1323325783955622, 56.26497481798027]"
"[1.132305508887428, 56.28168864278323]"
"[1.132282402016755, 56.29920606436211]"
"[1.1322054378595203, 56.3167929883887]"
"[1.1321675041008543, 56.33265229797758]"
"[1.132070607173469, 56.354572466666724]"
"[1.131997052036487, 56.37405305635403]"
"[1.1319392999017586, 56.394784407354116]"
"[1.131928927312584, 56.41582696609406]"
"[1.131846236467444, 56.43480659930099]"
"[1.131873556674386, 56.45417425053733]"
"[1.1315552616121078, 56.47491178371002]"
"[1.1316840313421044, 56.48747724419861]"
"[1.131673415530525, 56.502784357849336]"
"[1.1316963529000248, 56.52027175619228]"
"[1.131659046415942, 56.53289411193569]"
"[1.1314805707776752, 56.549927175038185]"
"[1.1315660837386572, 56.56636977589125]"
"[1.131532868319509, 56.57636745324819]"
"[1.131469123274716, 56.59119916177076]"
"[1.1314630934005754, 56.60816608674299]"
"[1.1315462407122305, 56.62415596334954]"
"[1.1316340699190837, 56.63920946920391]"
"[1.131575704884076, 56.65604769858481]"
"[1.1315737151462875, 56.6740753997223]"
"[1.1315882099569248, 56.69514982844684]"
"[1.1315502362548082, 56.71382291873064]"
"[1.1314369336753987, 56.732771966963874]"
"[1.1314269760673021, 56.750972914455005]"
"[1.1314340200321649, 56.77001513566626]"
"[1.1313360470800367, 56.78918798381736]"
"[1.1312273756979154, 56.80978397991861]"
"[1.1311521417870838, 56.82623910761964]"
"[1.1310193922044955, 56.8455891800833]"
"[1.1308858688954262, 56.86293603635236]"
"[1.1307478204389414, 56.88025734737465]"
"[1.1306888766400347, 56.8971063060878]"
"[1.130359526779955, 56.913486009427764]"
"[1.1305326218155358, 56.93164270037893]"
"[1.1302492118934182, 56.946768997929034]"
"[1.1302593749814325, 56.963085689003634]"
"[1.1302893093314645, 56.981455388404136]"
"[1.129999140208307, 56.99374268428667]"
"[1.1298737051039, 57.01120986882308]"
"[1.1298037337287772, 57.03234157590183]"
"[1.129721302356454, 57.0529606355725]"
"[1.129672777179306, 57.07348624777578]"
"[1.12969116009783, 57.09582240511329]"
"[1.1296705247095595, 57.11681231389727]"
"[1.1296512029532524, 57.135295722705656]"
"[1.129657841756619, 57.1528774038514]"
"[1.1298598254168235, 57.17179363688112]"
"[1.1298040413464712, 57.18797275569018]"
"[1.129863667878332, 57.2044639311534]"
"[1.1298923213311187, 57.221340164899026]"
"[1.129952181149384, 57.23733987791426]"
"[1.130123999416104, 57.25382962078712]"
"[1.1301217736700828, 57.27285100979165]"
"[1.1302794450974316, 57.28966559060008]"
"[1.130364664950386, 57.306145496257756]"
"[1.1304733147915196, 57.321461151770215]"
"[1.1306604044802069, 57.341435235024086]"
"[1.1309376571387713, 57.3603245882963]"
"[1.1310392297887883, 57.37825659197047]"
"[1.1312179845610555, 57.399447570732654]"
"[1.1314103447981798, 57.42146147693412]"
"[1.1315792631134336, 57.444177836187286]"
"[1.1316931739605303, 57.463313459997444]"
"[1.1316996018539336, 57.48116005724772]"
"[1.1318710442088653, 57.498630180292466]"
"[1.1318141174101026, 57.517853754869456]"
"[1.1319788754318045, 57.53435127283215]"
"[1.1320059937850597, 57.55128025255233]"
"[1.1321450365839354, 57.56784500551052]"
"[1.1321950144535922, 57.58408097367814]"
"[1.1323361071808389, 57.60294769608871]"
"[1.1323313670223993, 57.61957687581198]"
"[1.1323614269480329, 57.63598594472695]"
"[1.1323239295810532, 57.651661657377815]"
"[1.1323826881893089, 57.67063400391148]"
"[1.13237505690845, 57.69083682230536]"
"[1.1324240988219505, 57.71033218912964]"
"[1.1324194518390436, 57.73061605603145]"
"[1.1323512423476818, 57.7524089479573]"
"[1.1323179943470085, 57.77370630161752]"
"[1.1322790072330837, 57.795011337220856]"
"[1.1322906524015321, 57.81209769307921]"
"[1.1322433742105085, 57.82869658722823]"
"[1.1323774136387108, 57.845981428654184]"
"[1.1323731761511266, 57.86361306755973]"
"[1.1322957367848654, 57.88234457455748]"
"[1.1323311679022643, 57.89858692218599]"
"[1.1323762508462363, 57.91431576869509]"
"[1.1320390419904278, 57.93176365534795]"
"[1.132159939577805, 57.948195323255696]"
"[1.1321577206749371, 57.96505885007662]"
"[1.132010722587096, 57.981865059866244]"
"[1.1320403837791178, 58.00029075981201]"
"[1.1319006293058806, 58.01520100713647]"
"[1.1317374197212506, 58.03353466092112]"
"[1.131762834077041, 58.054022258084046]"
"[1.1315084855305124, 58.07256860149669]"
"[1.1315007528518022, 58.09262014381672]"
"[1.1315179122533823, 58.116054292214535]"
"[1.1315244795149264, 58.13357045539257]"
"[1.131383609135565, 58.150410659495144]"
"[1.1316066990744986, 58.17045834288563]"
"[1.1312135494889997, 58.18373669609536]"
"[1.1313994082513565, 58.195896563102984]"
"[1.1315631154733015, 58.214583187168195]"
"[1.131537445310961, 58.23047738604551]"
"[1.1314725368118375, 58.24420636191914]"
"[1.13143737486954, 58.261130858745425]"
"[1.1315225412951868, 58.28026877025217]"
"[1.1314772294336575, 58.29589133937496]"
"[1.1316459924158753, 58.31326274568442]"
"[1.131542211111396, 58.330954305999974]"
"[1.131511046208486, 58.35204208581588]"
"[1.131541177543053, 58.3714502558291]"
"[1.1316924405377797, 58.389228019002154]"
"[1.1317340475564153, 58.411472331216224]"
"[1.1318563249535003, 58.444129048058976]"
"[1.1319553814725998, 58.473042315719084]"
"[1.1318941804289695, 58.45607112785788]"
"[1.1319644705108933, 58.53071353891434]"
"[1.1319643782459732, 58.53080812969404]"
"[1.131675123109929, 58.5051211766675]"
"[1.1312620370001314, 58.561292584095426]"
"[1.1317441740596725, 58.503742031284375]"
"[1.131765191302114, 58.49755695483192]"
"[1.1317955556159947, 58.50805821270495]"
"[1.1318285836491118, 58.519794654932184]"
"[1.1319440768133355, 58.53510605102504]"
"[1.131771702894976, 58.548553753600245]"
"[1.131846761939063, 58.56311001898402]"
"[1.1315940787821843, 58.57959326820384]"
"[1.1316552558202628, 58.59512162708582]"
"[1.1316046550790562, 58.611238898868216]"
"[1.131624668663078, 58.63024243613676]"
"[1.1315771058039912, 58.64262264018304]"
"[1.1315179919605507, 58.65818132122803]"
"[1.1315205405118967, 58.67346443905131]"
"[1.1314842462286365, 58.691820532038335]"
"[1.1313328240759815, 58.71198537158635]"
"[1.1313024064897474, 58.733988553031224]"
"[1.1312833694822226, 58.75358677282863]"
"[1.13123119743692, 58.775514500501046]"
"[1.131165516561035, 58.79780410645779]"
"[1.1311010646781634, 58.81638474302149]"
"[1.131001259779004, 58.83399139768651]"
"[1.1310106968013396, 58.85178777621281]"
"[1.1309210799115519, 58.86921692578793]"
"[1.130916844666789, 58.88644326492262]"
"[1.1308681033369345, 58.90334979185306]"
"[1.1308119440578577, 58.92087267023519]"
"[1.1307866445172985, 58.940267080214774]"
"[1.1307642277887022, 58.95743315415193]"
"[1.1306792837594646, 58.974956367592426]"
"[1.1306901471827586, 58.99087554196665]"
"[1.1306772236499434, 59.00923854331792]"
"[1.1306588778581885, 59.029043068282014]"
"[1.1307131716891843, 59.0477529660653]"
"[1.1305885326487457, 59.06583104651215]"
"[1.1305229757000061, 59.08639636534828]"
"[1.1303667086840024, 59.10795503531654]"
"[1.1302714548966217, 59.13010678980576]"
"[1.130153883593693, 59.15077881389981]"
"[1.1302234409337428, 59.168318590697695]"
"[1.1301923937068985, 59.18536716076813]"
"[1.1301979869290528, 59.203339804385955]"
"[1.130253807695887, 59.221578404129]"
"[1.1303012680434086, 59.235422149331214]"
"[1.1302388014051, 59.25150983247203]"
"[1.1303020685175305, 59.26490385109586]"
"[1.1302807792030924, 59.28329368985089]"
"[1.130520382032362, 59.29559707967329]"
"[1.130440337749455, 59.3091950511187]"
"[1.1305182144970694, 59.32491114392086]"
"[1.1305442816981615, 59.3420345262326]"
"[1.130592978962958, 59.36231529366828]"
"[1.1307154207206669, 59.380688184539]"
"[1.1306102600571803, 59.39780345095486]"
"[1.130683837655023, 59.418663620116675]"
"[1.1306260177018834, 59.44032249936261]"
"[1.1305717479487256, 59.462498914925035]"
"[1.1304691776201745, 59.48405864198177]"
"[1.1304440757629397, 59.50275062002065]"
"[1.1303826721737833, 59.51995261848997]"
"[1.1302467631951663, 59.537185211671456]"
"[1.130247681588388, 59.555899915187645]"
"[1.1301789949947412, 59.57224326140102]"
"[1.1301121060990769, 59.58870757151117]"
"[1.1300486245952994, 59.60590870771055]"
"[1.1298646078222288, 59.622619386779355]"
"[1.1297815475378616, 59.63935216016565]"
"[1.1297340159429523, 59.65613590816835]"
"[1.1296356599857984, 59.67256002428668]"
"[1.1295984170511437, 59.69278757918816]"
"[1.129622321705728, 59.712174159833815]"
"[1.129573752067956, 59.72952812328304]"
"[1.129548188751847, 59.747915482023785]"
"[1.129565228357254, 59.76966260133445]"
"[1.1296745234777366, 59.789387072601244]"
"[1.129515509685589, 59.80767547763881]"
"[1.1297751213690395, 59.82585715545489]"
"[1.129824360341244, 59.8442767547015]"
"[1.1300439150593544, 59.860168564933794]"
"[1.1300481777188431, 59.87604869375119]"
"[1.1301673593631583, 59.89154768642821]"
"[1.1302597060527053, 59.90708988425311]"
"[1.1303890484165489, 59.9254537597928]"
"[1.1306021224659812, 59.94201801554307]"
"[1.130794818640043, 59.95857096671079]"
"[1.1309353204262558, 59.97451932110946]"
"[1.1311478192889666, 59.99293654908319]"
"[1.1315759792424889, 60.01255433270864]"
"[1.1317594620651286, 60.03155019949322]"
"[1.1319297117712317, 60.04567882394607]"
"[1.1320585011562332, 60.061336315689765]"
"[1.132102671060773, 60.07997674142808]"
"[1.1323446184801371, 60.09856638784213]"
"[1.132456959424612, 60.11622788188204]"
"[1.132618301226912, 60.13705598797495]"
"[1.1327513595153218, 60.155329020365144]"
"[1.1329595083763901, 60.17653622693571]"
"[1.1330420498374043, 60.19717951323709]"
"[1.1332386022924714, 60.21398229749299]"
"[1.1332980545360687, 60.230877518329656]"
"[1.1335116434195214, 60.24766833390767]"
"[1.1335096206418833, 60.264435976087775]"
"[1.1335873391410842, 60.2811567769351]"
"[1.1337104388439516, 60.2999144339076]"
"[1.1337967106490858, 60.314852835603034]"
"[1.133889837956235, 60.33407646000187]"
"[1.1338297046671963, 60.352954634331]"
"[1.1339535184992076, 60.37141020373466]"
"[1.1339083703504014, 60.39031678848693]"
"[1.1339147574504362, 60.409451816309655]"
"[1.1339010400701364, 60.427749591912004]"
"[1.133875702537484, 60.44909565352128]"
"[1.1338865550154253, 60.46857735075447]"
"[1.1338652888075944, 60.48682569140462]"
"[1.133815751326276, 60.507983311892595]"
"[1.1337520395479792, 60.52626871330956]"
"[1.1337335355062124, 60.54597350693525]"
"[1.133696985308216, 60.5627488133827]"
"[1.1336114735449518, 60.578043781549944]"
"[1.133599238880754, 60.5940972305268]"
"[1.133498190296194, 60.61091573898025]"
"[1.1334821432423956, 60.62878840831403]"
"[1.133511435837849, 60.64440914473951]"
"[1.1332748564546764, 60.66102257622674]"
"[1.1333311456382587, 60.67920035385951]"
"[1.1332739349076448, 60.69657808123341]"
"[1.1333004641919675, 60.71562740187511]"
"[1.1331407951365502, 60.73347863548705]"
"[1.1331950280065684, 60.74495621581387]"
"[1.1331420110476165, 60.761204410783016]"
"[1.1331605931467776, 60.782544083698085]"
"[1.133098609046124, 60.798214426725124]"
"[1.1330958110216, 60.81315634189864]"
"[1.1331071746101835, 60.83046229663834]"
"[1.1330564909785892, 60.84911288188208]"
"[1.1333124830789125, 60.87021204071931]"
"[1.1332742111870107, 60.8912729115016]"
"[1.1332964164238783, 60.90437811815875]"
"[1.1333212808626336, 60.917565547474894]"
"[1.1333584965789563, 60.934477739014774]"
"[1.1333615643462738, 60.94974256450375]"
"[1.133429845127195, 60.96222942046971]"
"[1.1334778842473117, 60.97735577549991]"
"[1.1335575485225722, 60.992604200097915]"
"[1.133684154791322, 61.01197573269522]"
"[1.1337113916418287, 61.031387068870444]"
"[1.1338303196549184, 61.0483905068466]"
"[1.133892483485094, 61.06522608015657]"
"[1.1339565520024306, 61.084232307685234]"
"[1.1339429259947358, 61.10226730525511]"
"[1.1340283875797228, 61.120453374659114]"
"[1.1340303967325989, 61.14085785597915]"
"[1.1340819808633966, 61.160191682765365]"
"[1.1341146428846351, 61.17978560734071]"
"[1.1341178813305934, 61.20022408706638]"
"[1.1341408108142799, 61.21798662575385]"
"[1.1340506452049384, 61.23496060930798]"
"[1.1340665782916355, 61.25188187742413]"
"[1.1340396271483173, 61.27058024115074]"
"[1.1338652632036514, 61.28643849736634]"
"[1.133869627495362, 61.302987276826]"
"[1.1338573736070574, 61.320049879593455]"
"[1.1338103631273728, 61.33471864919465]"
"[1.1337568417810144, 61.35451674411844]"
"[1.1337199270377902, 61.37166099284882]"
"[1.1337619998611013, 61.38992490058367]"
"[1.1335712054121299, 61.408253985753554]"
"[1.133538818276358, 61.42139315930696]"
"[1.1335236396625221, 61.43975995735758]"
"[1.1333873632782607, 61.457267209095775]"
"[1.1333774359239568, 61.47647260020714]"
"[1.1333453581951074, 61.495237883078]"
"[1.1333146997166264, 61.514865494627756]"
"[1.1332551742862864, 61.53431821061378]"
"[1.1331946891991511, 61.55238057614543]"
"[1.1331334179542971, 61.56964933657304]"
"[1.1330285749177549, 61.588853662284414]"
"[1.1327894017365148, 61.606165611734646]"
"[1.1328910647260577, 61.61837822357601]"
"[1.1328630243600906, 61.63675732166802]"
"[1.1328946264523272, 61.649149198729454]"
"[1.1328155819232155, 61.662623409641895]"
"[1.132847001393055, 61.68298660992732]"
"[1.1328218976258062, 61.70207296744429]"
"[1.13282466763679, 61.72030280231503]"
"[1.132745748513436, 61.73753320873674]"
"[1.1326828244600715, 61.75864115556659]"
"[1.1328857084349087, 61.778316110536466]"
"[1.1327029194606137, 61.79470380177274]"
"[1.1327966154744074, 61.817649514527695]"
"[1.1327078746603687, 61.83232946403138]"
"[1.1326984722061963, 61.846838461682225]"
"[1.1327585060164427, 61.86711135176713]"
"[1.1327352954898993, 61.88731796998727]"
"[1.1329340740684313, 61.90665657344269]"
"[1.1328055356596773, 61.92610061722963]"
"[1.1329636588283427, 61.943604085993144]"
"[1.1330504220056072, 61.96106208278373]"
"[1.1330547685553451, 61.97661822895584]"
"[1.1330177457891242, 61.99415365492517]"
"[1.133116348631159, 62.015214253682984]"
"[1.1331284747924395, 62.0353247745004]"
"[1.1330945900108507, 62.05313171123196]"
"[1.1330763285743566, 62.06935459792571]"
"[1.1330640975655524, 62.09093818859686]"
"[1.1330650277345147, 62.11018196797853]"
"[1.1329855539331313, 62.12813483649988]"
"[1.1330114506147706, 62.14703361714918]"
"[1.1329080421327964, 62.165605443163344]"
"[1.132813825990916, 62.18588159749315]"
"[1.1327145745127285, 62.205931303145256]"
"[1.1324861695412256, 62.22430804007368]"
"[1.132613736988413, 62.24401940169008]"
"[1.1323906851883945, 62.26076640341225]"
"[1.1322241078511168, 62.278040064717985]"
"[1.1320228793145046, 62.294872294724726]"
"[1.1319655961255575, 62.310962027054956]"
"[1.1316851297515549, 62.32846884509778]"
"[1.1315853078123972, 62.34260265863781]"
"[1.131325010850507, 62.3603374624955]"
"[1.1312426733660976, 62.380950978534614]"
