"[1.1449257907153738, 1.0131739984011146]"
"[1.1450395062764955, 86.62499201311397]"
"[1.14494735952422, 86.63426451285396]"
"[1.14499045486596, 86.64318899403602]"
"[1.1448133639266382, 86.65506229965816]"
"[1.144707377258722, 86.66641234387131]"
"[1.144764078697059, 86.67584569361705]"
"[1.144784252907638, 86.68660447303107]"
"[1.1447304940092211, 86.69465078174771]"
"[1.1446187048999086, 86.70470698443445]"
"[1.14439355522274, 86.71551617593092]"
"[1.1444362971290365, 86.72965884412748]"
"[1.1444348553089105, 86.7425827618032]"
"[1.1444635936300493, 86.75945877354008]"
"[1.1444043669163058, 86.7741861746734]"
"[1.14443150962792, 86.7894866435672]"
"[1.144467336881618, 86.79907920677654]"
"[1.1444336586999169, 86.80640706708209]"
"[1.14454928024915, 86.81352597497379]"
"[1.1445577462839864, 86.82013767903474]"
"[1.1444476795921859, 86.82627687279184]"
"[1.1443792178794534, 86.8360467818585]"
"[1.1443824115510142, 86.8466305934408]"
"[1.1444133910498493, 86.86084858086004]"
"[1.1443970474431322, 86.87783648585388]"
"[1.144303698915234, 86.89255462595382]"
"[1.1442675515794865, 86.90404236868818]"
"[1.1442119352200835, 86.91920693753994]"
"[1.144105016431888, 86.94108418057804]"
"[1.144093108107154, 86.93767716472495]"
"[1.144178104522185, 86.93338951776894]"
"[1.144165442730786, 86.94700632979423]"
"[1.1439746693457968, 86.94173025680858]"
"[1.1440199118189283, 86.95016448881267]"
"[1.1441394931998592, 86.95513826146204]"
"[1.144204352450514, 86.95777471057478]"
"[1.1441457860543744, 86.96441013753666]"
"[1.14401263405109, 86.9800090813482]"
"[1.1440276340288034, 86.98222025789646]"
"[1.1440138730728033, 86.98426959510718]"
"[1.1439230154156201, 86.99665975247655]"
"[1.1439995150027051, 87.01075455273904]"
"[1.1439685276122227, 87.02769266307811]"
"[1.1439298155612094, 87.04246479455507]"
"[1.1438791554480932, 87.05965762910644]"
"[1.1438899725561111, 87.07509265529707]"
"[1.1438802722902641, 87.08352574862997]"
"[1.1436759139724677, 87.09176670780039]"
"[1.143725439082287, 87.09816984186186]"
"[1.1437002310907483, 87.10632897217411]"
"[1.1436265038278637, 87.11718715624987]"
"[1.1435943926219434, 87.12978795412229]"
"[1.1435928251023195, 87.13941970389475]"
"[1.1435053286224952, 87.14989526168893]"
"[1.1434777078292666, 87.16151002773474]"
"[1.1436046122673824, 87.17634106569753]"
"[1.1435856739743284, 87.19036393371266]"
"[1.143412748000497, 87.20749152441702]"
"[1.1435525537933044, 87.22195584217457]"
"[1.1434313589063212, 87.2369175625292]"
"[1.1434388385563015, 87.25150427503381]"
"[1.143262230464019, 87.26907226153209]"
"[1.1436028806359648, 87.28079216469985]"
"[1.1434418863395237, 87.29535878021677]"
"[1.1434027007419194, 87.3100239229083]"
"[1.143451120988363, 87.32220147501837]"
"[1.1433149237957698, 87.33917348326041]"
"[1.1435429564942297, 87.35358960324928]"
"[1.143552431101502, 87.37069565298943]"
"[1.143574536631615, 87.38571643096897]"
"[1.1436854975634878, 87.40292342129321]"
"[1.1437183362053331, 87.41776024839545]"
"[1.1437262765782084, 87.42972590162869]"
"[1.1439734011655045, 87.4447609749435]"
"[1.1440413983533788, 87.45966886792458]"
"[1.144201337976413, 87.47680572250998]"
"[1.1442539944602448, 87.4918671601338]"
"[1.1443939994368617, 87.50938824648311]"
"[1.1445907575978622, 87.52449592307462]"
"[1.1445883705855984, 87.5418177707408]"
"[1.1446218445428393, 87.55676425489456]"
"[1.144780216382889, 87.57399187006641]"
"[1.1449026779699898, 87.5891061142875]"
"[1.1448783970233594, 87.60430005884484]"
"[1.1450671581024328, 87.62153387787947]"
"[1.1451883517211434, 87.63896081429525]"
"[1.1453535480381607, 87.65404063673289]"
"[1.1455358985078457, 87.67170321374083]"
"[1.1456346106417683, 87.68903608259258]"
"[1.1458008854964297, 87.70404035096712]"
"[1.1459519355020749, 87.72127529362896]"
"[1.14613687139894, 87.73884757052762]"
"[1.146325453915891, 87.75403520641711]"
"[1.1464583757709506, 87.7710340720876]"
"[1.146552627996743, 87.78598548728928]"
"[1.1467264758242892, 87.8031431805489]"
"[1.1469583352139214, 87.81821826137802]"
"[1.147078030398791, 87.83553380843986]"
"[1.1471775935030684, 87.85006282999717]"
"[1.1473938390796907, 87.86727251837934]"
"[1.1476185277354838, 87.88245399906657]"
"[1.1476959273823748, 87.89965423894063]"
"[1.1476672929882257, 87.91435634350397]"
"[1.1479263607104384, 87.93165143935836]"
"[1.1479869758109988, 87.94670363162665]"
"[1.1481366010296314, 87.96434571648302]"
"[1.1480462587760838, 87.98144748696748]"
"[1.1482030040189029, 87.9965554815065]"
"[1.1483597985786904, 88.01388803145537]"
"[1.148342312441077, 88.02906625141642]"
"[1.148396590966684, 88.04646090295492]"
"[1.1484544962997754, 88.06111820208226]"
"[1.1485346714268745, 88.07562346675194]"
"[1.1486507184814316, 88.09270979415153]"
"[1.1485199027657804, 88.10768983936174]"
"[1.148621965643123, 88.12490422815462]"
"[1.1487535111309564, 88.14189878855652]"
"[1.148921690534355, 88.15722991763847]"
"[1.1489319332690355, 88.17448658032276]"
"[1.148985473943662, 88.19184382101574]"
"[1.1491385366658682, 88.20694738092156]"
"[1.1492832089213736, 88.22450785288841]"
"[1.149285497572571, 88.2395362378538]"
"[1.1493712608748408, 88.25654499543352]"
"[1.1493534303729402, 88.26578555019982]"
"[1.1494321003819667, 88.28041803293867]"
"[1.149598438807906, 88.29420577001859]"
"[1.1494231920381082, 88.31099676384905]"
"[1.149569033399363, 88.3258106844266]"
"[1.1494979430514798, 88.34071155198046]"
"[1.1495191752174083, 88.35774508258336]"
"[1.1493618847442013, 88.37530028566967]"
"[1.1494672575012894, 88.39040089468342]"
"[1.149377970233254, 88.40779742223644]"
"[1.1496073630991255, 88.4228869067701]"
"[1.1496831218780106, 88.44015366081692]"
"[1.149767474878295, 88.45730494684608]"
"[1.1497253434236057, 88.47222542551127]"
"[1.1499139713299806, 88.48692628536982]"
"[1.149976462064276, 88.50402742236456]"
"[1.1499865093740858, 88.51923322349421]"
"[1.1502829960405803, 88.53639543148509]"
"[1.1502543450178528, 88.55125951145757]"
"[1.150337097992058, 88.56305877671409]"
"[1.1505521595115527, 88.58030892773846]"
"[1.1505682378653697, 88.59526611171013]"
"[1.150482731618751, 88.6124054515569]"
"[1.1506754926362222, 88.62739368387089]"
"[1.1507426952374313, 88.64473269914188]"
"[1.150944037997602, 88.66227334229124]"
"[1.1508940865681345, 88.67760442887459]"
"[1.1512894774890772, 88.69480764815575]"
"[1.1513255959402153, 88.70855916294246]"
"[1.15136625246754, 88.72418000280128]"
"[1.1516408102848088, 88.74149869675395]"
"[1.151689681104737, 88.75871303006811]"
"[1.1516115124880408, 88.77378386459047]"
"[1.151819578552554, 88.79078327877232]"
"[1.1519905189503201, 88.80594944932862]"
"[1.1521126036204308, 88.82106429977169]"
"[1.1521274062050701, 88.83807678700721]"
"[1.152169804175378, 88.85336208530693]"
"[1.1522634838525578, 88.87051714523847]"
"[1.1525164873607057, 88.88617329534537]"
"[1.1523831379396816, 88.90355191894022]"
"[1.1524038421837466, 88.91813678204635]"
"[1.1525188810662004, 88.93261202935987]"
"[1.1523124549315942, 88.9500849689029]"
"[1.1526774605832777, 88.96142064958329]"
"[1.1523691136046006, 88.97664796691478]"
"[1.1526217240726924, 88.99346803641716]"
"[1.1527509570374161, 89.01102566563848]"
"[1.1526321246406672, 89.02590436494307]"
"[1.1529508937459338, 89.04048933800117]"
"[1.1529014318079736, 89.05519236581615]"
"[1.1531170209546266, 89.06993403065037]"
"[1.1532672395969514, 89.08470304040516]"
"[1.153352305510873, 89.10198691042642]"
"[1.153372523020895, 89.11702888053748]"
"[1.1536783071935501, 89.13438726193381]"
"[1.153644830803214, 89.14918059282341]"
"[1.153883730254087, 89.16652173437211]"
"[1.153756009198558, 89.18105162635904]"
"[1.1540011098187504, 89.19594972647434]"
"[1.1541826787982974, 89.21340935908418]"
"[1.1542651154371895, 89.23068628790942]"
"[1.1542192991037419, 89.24561884012023]"
"[1.1543490414367603, 89.26283417342762]"
"[1.1545052572325345, 89.27729244563795]"
"[1.154656941562776, 89.29259953381259]"
"[1.1548741291340447, 89.3098461035933]"
"[1.1549563128200797, 89.32347926643983]"
"[1.1550968672639412, 89.33447908019092]"
"[1.1550546020669206, 89.34192165996302]"
"[1.155066050791334, 89.3542300303364]"
"[1.1551537073352487, 89.37059561320365]"
"[1.1552306403537433, 89.38496870559271]"
"[1.1552908498966152, 89.40234994763523]"
"[1.155370845813476, 89.4193216058047]"
"[1.1554843837786308, 89.43691898403765]"
"[1.155669547542621, 89.45210044768845]"
"[1.1557236482906, 89.4694415656746]"
"[1.1557874798332903, 89.48452100081661]"
"[1.155707662362621, 89.50176105607397]"
"[1.1559767543324997, 89.51654041746619]"
"[1.155963742409749, 89.53370124604595]"
"[1.1558806728738995, 89.54871139070674]"
"[1.1558393588828706, 89.56528626552875]"
"[1.155944865360609, 89.58058794257343]"
"[1.1560036110040055, 89.59764747081236]"
"[1.155984715504149, 89.61287753963511]"
"[1.1558756711813107, 89.63020656837796]"
"[1.1556771118048357, 89.6448554366942]"
"[1.155808466335526, 89.6623547037768]"
"[1.1556876056096124, 89.67702941318292]"
"[1.1556874391758953, 89.6915239158858]"
"[1.1555765123014932, 89.70656604555455]"
"[1.155532188942987, 89.72318327489249]"
"[1.155462883981014, 89.73781757515077]"
"[1.1554922730655044, 89.7523950418526]"
"[1.1553407077389446, 89.76924324231229]"
"[1.155246258121041, 89.78403795134669]"
"[1.1550437737817922, 89.80071662158001]"
"[1.1550277122840218, 89.80982941879077]"
"[1.155090424414814, 89.828470591515]"
"[1.1549989043203737, 89.83968413580867]"
"[1.1548955198840385, 89.85522638635022]"
"[1.1546949185589375, 89.87200297025393]"
"[1.1546508631497239, 89.88699047102246]"
"[1.1545050146439129, 89.90167661297379]"
"[1.1543749802640866, 89.91907073852123]"
"[1.1542520673364924, 89.93092242452477]"
"[1.1541713953338129, 89.94032392613731]"
"[1.1541635810356126, 89.94979755257394]"
"[1.1541057896238025, 89.96358676389214]"
"[1.1538867272452842, 89.97356972795757]"
"[1.1538474142267336, 89.98272257316853]"
"[1.153780179863715, 89.99023754772101]"
"[1.153672450448375, 89.9962094310775]"
"[1.1535437541550801, 90.00321990150266]"
"[1.1534294456894811, 90.0094150159469]"
"[1.1533860330529722, 90.0172119418949]"
"[1.153462470702155, 90.02873004088714]"
"[1.1531864703712564, 90.03924473313154]"
"[1.1531355555756428, 90.05383166151894]"
"[1.152964502972518, 90.06791808753958]"
"[1.1526870142696042, 90.08002113222105]"
"[1.1525690910222008, 90.0972563271465]"
"[1.1523705081690343, 90.10905009311584]"
"[1.1522368073414382, 90.12663374334265]"
"[1.1520004519409437, 90.14125888246008]"
"[1.1517881140128075, 90.15617215316216]"
"[1.1518058478008222, 90.17107074150081]"
"[1.1514445761019798, 90.18820471238499]"
"[1.1514824894393452, 90.20309610534605]"
"[1.1511745365233734, 90.21801858758063]"
"[1.151062398764339, 90.2353114133273]"
"[1.1507837583864307, 90.24751391343706]"
"[1.1505780649260033, 90.25762416519038]"
"[1.1505620338428983, 90.26314136950202]"
"[1.1504807146784672, 90.2693338454147]"
"[1.150416391874889, 90.27639697531467]"
"[1.1503677903906984, 90.28102010190368]"
"[1.1502175352005604, 90.28814802489629]"
"[1.1503059375809588, 90.29208930546196]"
"[1.1501740456749596, 90.30372281571186]"
"[1.150187429358001, 90.31341746857012]"
"[1.1496800140852197, 90.32913414241011]"
"[1.1495741550382754, 90.33754397325485]"
"[1.1493258686971592, 90.35530354951563]"
"[1.149269358948971, 90.36637683916602]"
"[1.1491022374885216, 90.37979723583865]"
"[1.1490120542448579, 90.38822655605685]"
"[1.1489017545455604, 90.39557409299725]"
"[1.148838395893849, 90.40176090074098]"
"[1.1488328833381214, 90.41075420116961]"
"[1.1486216648706096, 90.424394327166]"
"[1.1484070477990767, 90.43576378942123]"
"[1.1483649280294828, 90.45264877393086]"
"[1.1481693596549438, 90.46967716850116]"
"[1.1480599919608319, 90.48485591478371]"
"[1.1478494392947864, 90.50224959281763]"
"[1.1476813282561398, 90.51726243687222]"
"[1.1475856086882863, 90.53459692697751]"
"[1.147470220291768, 90.55205988950834]"
"[1.147263771672268, 90.56942233696422]"
"[1.1470439341333563, 90.58443938477107]"
"[1.1468664052736506, 90.60196599286743]"
"[1.1468153865037205, 90.61903274568562]"
"[1.1466239935289628, 90.63403512165235]"
"[1.1464130853637724, 90.65094844774194]"
"[1.1463358354298385, 90.66602810620319]"
"[1.146370359906372, 90.68084527688526]"
"[1.1460794483045333, 90.69768781251315]"
"[1.145922179121887, 90.71248592944835]"
"[1.145973350243318, 90.72936718498191]"
"[1.1458627091151725, 90.74420563272655]"
"[1.1459482689248897, 90.76139999308513]"
"[1.1458544562071495, 90.77852234786407]"
"[1.145812743639691, 90.79572566799895]"
"[1.1457623698437067, 90.81084860659762]"
"[1.145858062451619, 90.82620542775969]"
"[1.1458367797611229, 90.8433522514269]"
"[1.1457882074170727, 90.85555943218348]"
"[1.1457453462917855, 90.87042400772444]"
"[1.1457800848577777, 90.88511524236846]"
"[1.1458348886561818, 90.8998307349846]"
"[1.1457611398085277, 90.91676406055885]"
"[1.1459025755388572, 90.93182597792546]"
"[1.145941662251844, 90.94676740780729]"
"[1.1458506908713464, 90.96130693506527]"
"[1.1460573724699246, 90.97620355672727]"
"[1.1459641172056831, 90.99106697689949]"
"[1.1460194416432181, 91.00557252979165]"
"[1.145943822989565, 91.02038961192558]"
"[1.146041600744823, 91.03768622911824]"
"[1.1460111010803928, 91.05511258441784]"
"[1.145891937262647, 91.07273836980163]"
"[1.1461203043420718, 91.09004705987944]"
"[1.1459135198387749, 91.10525187196622]"
"[1.146032802829522, 91.12045666506042]"
"[1.1460099342854095, 91.13722868817841]"
"[1.1459252582569204, 91.15168595188624]"
"[1.1459713860659089, 91.1636716727658]"
"[1.1459086035568653, 91.1806476239518]"
"[1.1460044206785345, 91.1955841542974]"
"[1.1460835714834723, 91.21260186015009]"
"[1.1460462226249915, 91.22716737219207]"
"[1.1462219730468146, 91.24198840441234]"
"[1.14622534057832, 91.25900669774511]"
"[1.1462805103315028, 91.27425225871639]"
"[1.1463755837657914, 91.29174693851014]"
"[1.1464616362000026, 91.30911384952418]"
"[1.1465241708134648, 91.32415073818093]"
"[1.1466262313521303, 91.34145069692892]"
"[1.146764347299959, 91.35917319278062]"
"[1.1467386857589001, 91.37650017015113]"
"[1.1469061605592563, 91.3941481012859]"
"[1.1470285525679613, 91.41127807948448]"
"[1.1472229330971537, 91.42660529637601]"
"[1.1472908652483995, 91.44404027136424]"
"[1.1474192324321784, 91.45657584163625]"
"[1.1475387728701836, 91.47123713200263]"
"[1.147676717651519, 91.48621818150741]"
"[1.1479004712756953, 91.49818955644105]"
"[1.147901277738368, 91.51307729214474]"
"[1.147957565042006, 91.52778322367303]"
"[1.1481790506508165, 91.54239188453258]"
"[1.1483450051568427, 91.55739622709842]"
"[1.1485795685229447, 91.57456900550521]"
"[1.1485888864648377, 91.5897003942097]"
"[1.1486737256818034, 91.60714758108924]"
"[1.1488348322020179, 91.6240116210313]"
"[1.1489832365678463, 91.63942265532616]"
"[1.1490242648380373, 91.65711841909116]"
"[1.1491983772928291, 91.67485970549569]"
"[1.149118670774237, 91.6896970381655]"
"[1.14928715690314, 91.70740798039066]"
"[1.1493736199485098, 91.72222708757388]"
"[1.1495857093067336, 91.73933972072295]"
"[1.1495604809736217, 91.75426432959986]"
"[1.149652551445149, 91.76934327129288]"
"[1.1498585271060469, 91.78542370984931]"
"[1.1498513198080769, 91.79324459747956]"
"[1.1498671833274139, 91.79937711499949]"
"[1.1499450337216055, 91.81037937198901]"
"[1.1498910270423115, 91.82100860366221]"
"[1.1498725868557975, 91.83439134925466]"
"[1.150096225203912, 91.84492510172065]"
"[1.1501786051697236, 91.8593797034425]"
"[1.1501948378683147, 91.87356145892551]"
"[1.150347270115464, 91.88993447118769]"
"[1.150244747169624, 91.9047962021002]"
"[1.1504517798093825, 91.92154688650623]"
"[1.150517389782499, 91.93657713711272]"
"[1.1505143751633655, 91.9537904800302]"
"[1.1505584193937037, 91.96900283123001]"
"[1.1506168399373262, 91.98605749815061]"
"[1.1506888508246649, 92.00106178178225]"
"[1.1509125702401701, 92.01820334967222]"
"[1.150973637495114, 92.0332199994967]"
"[1.1509531785409344, 92.04837571064384]"
"[1.1507636569427515, 92.06575270995883]"
"[1.1507977522893604, 92.08072460470802]"
"[1.150780132999924, 92.09477953164478]"
"[1.1508542790075353, 92.11225710921177]"
"[1.1506875740297435, 92.1276274660105]"
"[1.1507261329633032, 92.14498697153073]"
"[1.1506910539458366, 92.16205791618361]"
"[1.1507932824385527, 92.17700869116774]"
"[1.1507496295823774, 92.19409424906029]"
"[1.1507326161079872, 92.21155850842649]"
"[1.1506480328163555, 92.22652437906419]"
"[1.150521580961826, 92.24366191220795]"
"[1.150521113672951, 92.25864135070759]"
"[1.1504118767268474, 92.27596108137188]"
"[1.1502642057733221, 92.29044929005339]"
"[1.1503131001452154, 92.30758107671831]"
"[1.1504229628570248, 92.32304489453074]"
"[1.150145746204863, 92.34031845184876]"
"[1.1500639312098286, 92.35545367187112]"
"[1.1500731183615376, 92.37246042505731]"
"[1.1501302758491454, 92.38725159033828]"
"[1.1497108375194118, 92.40192235874972]"
"[1.1496035213334599, 92.41927413501685]"
"[1.149514042510067, 92.43658618068264]"
"[1.1495586624396255, 92.4516300935867]"
"[1.1494258551748677, 92.46893546209814]"
"[1.149392930173659, 92.48402834558554]"
"[1.149169742232968, 92.50124461172591]"
"[1.1490898056109575, 92.51613134496833]"
"[1.149117100715969, 92.53320583881172]"
"[1.1490247800613478, 92.54803206181798]"
"[1.1489178911065336, 92.56314643802673]"
"[1.1488861251640272, 92.58014595042953]"
"[1.1489040508611017, 92.59525406869726]"
"[1.1488697239592862, 92.61028100342236]"
"[1.1488233883150136, 92.62738486801548]"
"[1.1487370042754692, 92.64260964801296]"
"[1.1486804794065304, 92.65947461711458]"
"[1.1488567875874487, 92.66893273942101]"
"[1.1487067826898103, 92.68397576420853]"
"[1.1487163346056826, 92.69786861293214]"
"[1.1486105701992377, 92.71230665351973]"
"[1.1485332329932691, 92.72426353136217]"
"[1.1485182864498311, 92.73652665317735]"
"[1.148507200378336, 92.75372450901418]"
"[1.148463565862114, 92.76868156529348]"
"[1.1483585322433694, 92.78608857114021]"
"[1.1483607150061477, 92.80322943584791]"
"[1.1485510130685785, 92.81839564651898]"
"[1.14846809712971, 92.83539926653926]"
"[1.1482373483315866, 92.85240046135816]"
"[1.148014399309973, 92.86787673674603]"
"[1.148225260243883, 92.88494807954038]"
"[1.1480575840952796, 92.90034518903079]"
"[1.1479399137646067, 92.91745437212812]"
"[1.1482649357629495, 92.93211602001249]"
"[1.1479639945843045, 92.94723496879884]"
"[1.1480980804962015, 92.9645562487613]"
"[1.1479555087259141, 92.97959455600791]"
"[1.1480360994844099, 92.99692100321073]"
"[1.1479107208684438, 93.00869462837483]"
"[1.1479352173919344, 93.02406199972083]"
"[1.1480882687001615, 93.03831383833389]"
"[1.147984258386083, 93.05549938473867]"
"[1.147926318213363, 93.06756600604761]"
"[1.1478694053104688, 93.08530279508206]"
"[1.147938531472969, 93.10253885163958]"
"[1.1478647751449864, 93.11792232806192]"
"[1.1479110760467148, 93.13485104159858]"
"[1.1479364217478556, 93.14991825363256]"
"[1.1479381383566827, 93.16415457798853]"
"[1.1479652054725438, 93.17916703537358]"
"[1.1478552339377748, 93.19604796500758]"
"[1.1475883008391898, 93.21096951849168]"
"[1.1476075498820637, 93.22806187175863]"
"[1.147680383486342, 93.2430015591532]"
"[1.1474921221648247, 93.25796014189646]"
"[1.147475761319496, 93.27435552182035]"
"[1.1473422419643298, 93.28919789744617]"
"[1.1473530891970294, 93.30601958393625]"
"[1.147436572261335, 93.32055880135367]"
"[1.1473335553653727, 93.33550450934386]"
"[1.1472578604871775, 93.35255758323972]"
"[1.1471151816466205, 93.36984633830927]"
"[1.1471793866212077, 93.38720532645164]"
"[1.1468298889038473, 93.40187357215488]"
"[1.1469138021794654, 93.41683990471147]"
"[1.1466951373336411, 93.43139538207865]"
"[1.1466041001349256, 93.4482562077939]"
"[1.1465882883989396, 93.46324250186757]"
"[1.1464407970000354, 93.4801204399382]"
"[1.1462313498208678, 93.49472495149251]"
"[1.145825196171754, 93.51095842966251]"
"[1.145914899717947, 93.52589735348897]"
"[1.1455893549102438, 93.54287713246012]"
"[1.1454614635860234, 93.56045697174712]"
"[1.145401177834113, 93.57545911485103]"
"[1.1452437462144938, 93.59026761044746]"
"[1.1449074722277164, 93.60713413809123]"
"[1.144811339379695, 93.62221725908213]"
"[1.1447348355284748, 93.63716378420614]"
"[1.144557486806341, 93.65203806696894]"
"[1.1442886494738107, 93.66917185261434]"
"[1.1440937373330926, 93.68647002236797]"
"[1.1439165029175355, 93.70172346482293]"
"[1.143749978370639, 93.71894934306762]"
"[1.143600633764427, 93.73399195903734]"
"[1.143305033153723, 93.74899608419163]"
"[1.1432327159830824, 93.76338279754992]"
"[1.1430080325098104, 93.77856078803174]"
"[1.142966996580334, 93.79320039343392]"
"[1.142777263736589, 93.81039514690274]"
"[1.1425403665070264, 93.82539153242199]"
"[1.1423335700382484, 93.84273951897795]"
"[1.142198055011845, 93.85741136532367]"
"[1.141997380050345, 93.87479574976544]"
"[1.1418821110479414, 93.89011228281932]"
"[1.1419313671793452, 93.88727930399754]"
"[1.1419744875263185, 93.88845130779103]"
"[1.141974514927321, 93.88845241684082]"
"[1.1419799591613542, 93.88867275687764]"
"[1.1417853358250614, 93.90201190181597]"
"[1.1416741436222877, 93.91088125697352]"
"[1.1415333220258388, 93.92197142256968]"
"[1.141681638906817, 93.91199826951156]"
"[1.1414488561717366, 93.92606750889402]"
"[1.1415054336521195, 93.94025874758862]"
"[1.1412781906174014, 93.95697792348119]"
"[1.141187036678947, 93.97138078818918]"
"[1.1409504650387583, 93.98311277334336]"
"[1.1408832842507457, 93.99051383000089]"
"[1.1409420116165192, 94.00090534617483]"
"[1.1408254627172292, 94.01290777533632]"
"[1.1408553148439533, 94.02856509317441]"
"[1.1408037922992722, 94.04544017514054]"
"[1.1406500367815233, 94.06276631914481]"
"[1.1405206406740247, 94.07822851528371]"
"[1.1405254863084346, 94.09584903043135]"
"[1.1405431676688753, 94.1130368676554]"
"[1.1403431242750761, 94.12798937356553]"
"[1.1402014087596428, 94.14581684147427]"
"[1.1401422411339341, 94.16339918635946]"
"[1.1401331683241636, 94.17848224400568]"
"[1.1400177845432544, 94.19563494697411]"
"[1.1398729290938772, 94.21099120678343]"
"[1.1400016603629144, 94.22642337930232]"
"[1.1398172021563202, 94.24081545750762]"
"[1.1395171041855259, 94.25310673821707]"
"[1.1397132861208028, 94.26825727972368]"
"[1.1397462649067667, 94.28517482370108]"
"[1.13966363140064, 94.30018924410201]"
"[1.1396966776499902, 94.31475871756588]"
"[1.1398009969410399, 94.32972549916893]"
"[1.1397395904294194, 94.34475656499106]"
"[1.1396479317963994, 94.35939989228973]"
"[1.1397129933083414, 94.37672533720138]"
"[1.139899026170233, 94.39428052558426]"
"[1.1398360285511888, 94.4095976676204]"
"[1.1399495677623073, 94.42695114004451]"
"[1.1400114185116625, 94.44199808493646]"
"[1.140116330983178, 94.45963963908551]"
"[1.1400990235689417, 94.47441980195909]"
"[1.1402857808667732, 94.49156255626123]"
"[1.1403377542498017, 94.50640849040299]"
"[1.140546970047354, 94.52129124857163]"
"[1.1405995743313706, 94.53900243722042]"
"[1.1407433393425692, 94.55381385313373]"
"[1.1407346693233558, 94.56892293114906]"
"[1.141025055307801, 94.58403570739121]"
"[1.1410964994716395, 94.6014471905022]"
"[1.1412911916014357, 94.61627448183839]"
"[1.1414114871745904, 94.63381977005768]"
"[1.1417180760351981, 94.64859784487672]"
"[1.1418558890453914, 94.6634967634638]"
"[1.1416775257968106, 94.67780420876804]"
"[1.1420810197211413, 94.69534553085299]"
"[1.1420367610401643, 94.71050173295146]"
"[1.1422789447878707, 94.72547795718]"
"[1.14238140380503, 94.74245342324097]"
"[1.1425215109041036, 94.75707979951788]"
"[1.142615631602812, 94.7717528687419]"
"[1.1428212151212231, 94.78391971979754]"
"[1.1429913510738912, 94.79869648543398]"
"[1.1430884902005105, 94.81562490986676]"
"[1.1433551877205572, 94.83034454114396]"
"[1.143428147628258, 94.84556065723937]"
"[1.1438040242448464, 94.84717169506605]"
"[1.1445127123754542, 94.85141724345294]"
"[1.1438126428361703, 94.854989028507]"
"[1.1439099936382202, 94.86993216361272]"
"[1.144052334519986, 94.88013578409776]"
"[1.1441267515982265, 94.89523103349623]"
"[1.144183404330254, 94.90352559480279]"
"[1.144325969334477, 94.92182076952957]"
"[1.144589036746496, 94.93309461458668]"
"[1.1447535625861807, 94.95052009106982]"
"[1.1447294429165857, 94.96486675814079]"
"[1.1450117542257732, 94.98001277047382]"
"[1.1452253513708894, 94.99749674393863]"
"[1.1454124087218474, 95.0123397913845]"
"[1.1455443621702681, 95.02364035108985]"
"[1.145760673021845, 95.03921174258086]"
"[1.1458249418207862, 95.05100506521316]"
"[1.1458817955423435, 95.06629914564724]"
"[1.1460191768018888, 95.08005045310901]"
"[1.1460491021993127, 95.09239387922649]"
"[1.1462516319635787, 95.10946067872369]"
"[1.146255569908267, 95.12113339713285]"
"[1.1465062830263968, 95.13599255965468]"
"[1.1466368104951148, 95.14800486237357]"
"[1.1468432316981227, 95.16244513897243]"
"[1.1469559848849376, 95.17660334899867]"
"[1.1470914777513164, 95.19124844531781]"
"[1.1471987380039386, 95.20621666052698]"
"[1.147353530124518, 95.2208294034124]"
"[1.1475143947804562, 95.23831307200464]"
"[1.147723577922718, 95.25555546047654]"
"[1.1478115276342031, 95.27319721047995]"
"[1.1479809905539238, 95.28813337881877]"
"[1.1480677071712342, 95.30524911136132]"
"[1.148222719169076, 95.31423179014652]"
"[1.1484383221938976, 95.33002436555567]"
"[1.148338581934472, 95.34091115971499]"
"[1.1483748939293696, 95.35732514278709]"
"[1.148633300715219, 95.36920439574381]"
"[1.1487159832814726, 95.38589722093666]"
"[1.1486804584127024, 95.39805935495187]"
"[1.1487590529451988, 95.4149084017054]"
"[1.1487475592803185, 95.42951442511257]"
"[1.1486624855339387, 95.44311231018996]"
"[1.1488099598554065, 95.44959795921571]"
"[1.1490025509503414, 95.45910754577659]"
"[1.1488222522552038, 95.4723009854155]"
"[1.1490548063358035, 95.48618791599615]"
"[1.1490077244073658, 95.49741583389164]"
"[1.1488498236908264, 95.51163886626068]"
"[1.1488300775237716, 95.51815738254518]"
"[1.1490395932097144, 95.52653419946257]"
"[1.1489156309210524, 95.53282980191176]"
"[1.148893240974908, 95.54273880153612]"
"[1.1490846357568778, 95.55581548530998]"
"[1.149018102670865, 95.56634612368596]"
"[1.1488806653457784, 95.57583289023081]"
"[1.1489428593663136, 95.58238308334103]"
"[1.1489288416339702, 95.58853042651629]"
"[1.1490182186969264, 95.59446114231427]"
"[1.1491501591197033, 95.60109589543158]"
"[1.1492755064915923, 95.60930716055051]"
"[1.1492341837835818, 95.62127356317089]"
"[1.1490746746783413, 95.63120819528297]"
"[1.1491096708234876, 95.63901780813359]"
"[1.149065311667495, 95.64673529466785]"
"[1.149040801630209, 95.65375693123963]"
"[1.1491105765352254, 95.66203723928963]"
"[1.1492462242346178, 95.67540220582141]"
"[1.1491396531793923, 95.69204731459703]"
"[1.1492491880327902, 95.70698816752922]"
"[1.1492178082943423, 95.72193404846013]"
"[1.149184870197957, 95.73929233123881]"
"[1.149105233433149, 95.75688959502475]"
"[1.1493371859505273, 95.77139064176652]"
